item,i,case,monthly,structure,axis,h,mc,delta,delta_se,affected,seed_min,seed_max
KR6SH00084Y7,56612,2,False,STEP no-KI,coupon_regular,-0.005,0.9628439602679914,-43.56976870717828,0.11977296650053786,102573,-43.95742281936833,-43.318428335356764
KR6SH00084Y7,56612,3,False,STEP no-KI,coupon_regular,-0.0025,0.9650224487033501,-21.78488435358989,0.05988648325026922,102573,-21.97871140968492,-21.65921416767914
KR6SH00084Y7,56612,4,False,STEP no-KI,coupon_regular,-0.001,0.9663295417645655,-8.713953741435855,0.023954593300107126,102573,-8.791484563873865,-8.663685667071551
KR6SH00084Y7,56612,5,False,STEP no-KI,coupon_regular,0.001,0.9680723325128529,8.713953741437196,0.023954593300106408,102573,8.663685667072905,8.791484563875201
KR6SH00084Y7,56612,6,False,STEP no-KI,coupon_regular,0.0025,0.969379425574068,21.78488435358965,0.05988648325026805,102573,21.659214167678904,21.978711409684667
KR6SH00084Y7,56612,7,False,STEP no-KI,coupon_regular,0.005,0.9715579140094273,43.569768707179705,0.11977296650053763,102573,43.318428335358206,43.95742281936976
KR6SH00084Y7,56612,8,False,STEP no-KI,coupon_regular,0.01,0.9759148908801449,87.13953741435783,0.2395459330010748,102573,86.63685667071482,87.91484563873793
KR6SH00084Y7,56612,9,False,STEP no-KI,first_strike,-0.05,0.981092010352433,138.91073213723817,3.1872071193401377,23503,130.22146601754054,144.6674630823368
KR6SH00084Y7,56612,10,False,STEP no-KI,first_strike,-0.025,0.9730824100865211,58.8147294781199,2.1672141315996987,12128,54.233835581063616,61.65325471854304
KR6SH00084Y7,56612,11,False,STEP no-KI,first_strike,-0.01,0.9693245078308483,21.23570692139004,1.3312148148324034,4900,19.36759105326348,22.44199293271153
KR6SH00084Y7,56612,12,False,STEP no-KI,first_strike,-0.005,0.9683411022504506,11.401651117412612,0.9533332635872023,2439,9.7948722941,12.796221163756101
KR6SH00084Y7,56612,13,False,STEP no-KI,first_strike,0.005,0.9660468003321463,-11.541368065628838,0.9670723975205621,2562,-11.984309312032426,-10.770342774849025
KR6SH00084Y7,56612,14,False,STEP no-KI,first_strike,0.01,0.964884991225307,-23.159459134022455,1.3605628220056678,5034,-25.020405171088655,-21.993294482774836
KR6SH00084Y7,56612,15,False,STEP no-KI,first_strike,0.025,0.9620480751670629,-51.528619716462345,2.059668090083902,12283,-52.50114993145345,-50.50043441911433
KR6SH00084Y7,56612,16,False,STEP no-KI,first_strike,0.05,0.9586099698056,-85.90967333108999,2.7392744206640742,24037,-90.90375975095039,-82.5457616236262
KR6SH00084Y7,56612,17,False,STEP no-KI,last_strike,-0.05,0.9881186806937021,209.17743554993,3.0220163103528153,4610,208.17117115940448,210.51836071308875
KR6SH00084Y7,56612,18,False,STEP no-KI,last_strike,-0.025,0.977563680121858,103.6274298314881,2.124666013036297,2333,101.78967735848585,105.37807128200485
KR6SH00084Y7,56612,19,False,STEP no-KI,last_strike,-0.01,0.9713314207494119,41.30483610702828,1.3405155845664172,942,39.06775357884383,44.869628708682846
KR6SH00084Y7,56612,20,False,STEP no-KI,last_strike,-0.005,0.9691910317318871,19.900945931780146,0.9301817997657391,456,18.590355824580282,20.559025774420604
KR6SH00084Y7,56612,21,False,STEP no-KI,last_strike,0.005,0.9652671079343678,-19.33829204341569,0.912971606120083,447,-19.47048986656004,-19.20921815884672
KR6SH00084Y7,56612,22,False,STEP no-KI,last_strike,0.01,0.9634023959576113,-37.98541181097887,1.2743493794500573,882,-40.690824117882684,-36.18248288535556
KR6SH00084Y7,56612,23,False,STEP no-KI,last_strike,0.025,0.9578217612124227,-93.7917592628653,1.9777590298138914,2208,-98.2751956868554,-91.07133953925114
KR6SH00084Y7,56612,24,False,STEP no-KI,last_strike,0.05,0.9498266596783516,-173.74277460357652,2.641099003787004,4180,-176.78931688518838,-170.37404614852417
KR6MD0007EV0,56663,0,False,LIZARD KI,base,0.0,1.0214917410052207,0.0,0.0,0,0.0,0.0
KR6MD0007EV0,56663,1,False,LIZARD KI,coupon_regular,-0.01,1.0130817009061621,-84.10040099058455,0.23558149833251033,105878,-84.64692911031611,-83.62778422422586
KR6MD0007EV0,56663,2,False,LIZARD KI,coupon_regular,-0.005,1.0172867209556915,-42.05020049529231,0.11779074916625541,105878,-42.32346455515809,-41.81389211211297
KR6MD0007EV0,56663,3,False,LIZARD KI,coupon_regular,-0.0025,1.0193892309804562,-21.025100247646133,0.05889537458312744,105878,-21.161732277579016,-20.906946056056462
KR6MD0007EV0,56663,4,False,LIZARD KI,coupon_regular,-0.001,1.020650736995315,-8.410040099057655,0.023558149833252114,105878,-8.46469291103081,-8.362778422421783
KR6MD0007EV0,56663,5,False,LIZARD KI,coupon_regular,0.001,1.0223327450151265,8.410040099059275,0.02355814983325191,105878,8.362778422423407,8.464692911032436
KR6MD0007EV0,56663,6,False,LIZARD KI,coupon_regular,0.0025,1.0235942510299854,21.025100247646336,0.058895374583129136,105878,20.90694605605667,21.161732277579233
KR6MD0007EV0,56663,7,False,LIZARD KI,coupon_regular,0.005,1.0256967610547498,42.050200495292586,0.11779074916625663,105878,41.81389211211324,42.32346455515837
KR6MD0007EV0,56663,8,False,LIZARD KI,coupon_regular,0.01,1.0299017811042792,84.10040099058611,0.23558149833250977,105878,83.6277842242274,84.64692911031767
KR6MD0007EV0,56663,9,False,LIZARD KI,ki_barrier,-0.05,1.0341873858839266,126.95644878706109,2.6698392463489626,2232,122.22603892926702,130.0128981186296
KR6MD0007EV0,56663,10,False,LIZARD KI,ki_barrier,-0.025,1.0284413076191554,69.49566613934846,1.9663287463538643,1243,63.50854913731254,73.98656981130571
KR6MD0007EV0,56663,11,False,LIZARD KI,ki_barrier,-0.01,1.0242897014935175,27.97960488297121,1.24437401949031,506,26.75738088768889,30.384850263189982
KR6MD0007EV0,56663,12,False,LIZARD KI,ki_barrier,-0.005,1.0229229887534015,14.31247748181092,0.8903933609598139,259,12.791944924485826,15.432645418001574
KR6MD0007EV0,56663,13,False,LIZARD KI,ki_barrier,0.005,1.0198766137431716,-16.15127262048891,0.9389006679962064,297,-17.515203384648522,-15.037653862788613
KR6MD0007EV0,56663,14,False,LIZARD KI,ki_barrier,0.01,1.018318859142022,-31.728818631983668,1.3135933219871185,584,-35.138944643942345,-28.537824686032323
KR6MD0007EV0,56663,15,False,LIZARD KI,ki_barrier,0.025,1.0132378370190849,-82.53903986135693,2.100277965369161,1534,-86.22937320636552,-79.74256899805613
KR6MD0007EV0,56663,16,False,LIZARD KI,ki_barrier,0.05,1.0047706334189364,-167.21107586284114,2.9400617543031555,3170,-174.46920402029346,-162.56634153846014
KR6MD0007EV0,56663,17,False,LIZARD KI,first_strike,-0.05,1.020093546435113,-13.981945701074814,1.4755540837814936,11100,-15.746072006299604,-12.607899004570587
KR6MD0007EV0,56663,18,False,LIZARD KI,first_strike,-0.025,1.0209125411571025,-5.791998481181565,0.9145543306255617,4654,-6.178330667600001,-5.297852773324074
KR6MD0007EV0,56663,19,False,LIZARD KI,first_strike,-0.01,1.021240969884615,-2.5077112060561495,0.5175861162376882,1644,-2.973831406308352,-1.7244179940818631
KR6MD0007EV0,56663,20,False,LIZARD KI,first_strike,-0.005,1.0213982461853839,-0.9349481983670125,0.3544413187724049,764,-1.1108909183285132,-0.7058692990386816
KR6MD0007EV0,56663,21,False,LIZARD KI,first_strike,0.005,1.0215806495733906,0.8890856816995883,0.3177851778555623,693,0.4424281542738586,1.5640887124751854
KR6MD0007EV0,56663,22,False,LIZARD KI,first_strike,0.01,1.0216812206786496,1.894796734291098,0.43242134164024243,1324,1.676423679552705,2.278356068307523
KR6MD0007EV0,56663,23,False,LIZARD KI,first_strike,0.025,1.0219543821256871,4.626411204667426,0.635270523391045,2992,4.258484917209745,5.1745411191546
KR6MD0007EV0,56663,24,False,LIZARD KI,first_strike,0.05,1.0222723712180146,7.806302127941219,0.7879477754975294,4930,7.314131390829207,8.780158747889057
KR6MD0007EV0,56663,25,False,LIZARD KI,last_strike,-0.05,1.0216664339702266,1.7469296500612188,0.27285841806082156,41,0.8972475707291956,2.3091895018559665
KR6MD0007EV0,56663,26,False,LIZARD KI,last_strike,-0.025,1.021541279771647,0.49538766426419834,0.1430114756125749,12,0.2516738559187364,0.7408813312436895
KR6MD0007EV0,56663,27,False,LIZARD KI,last_strike,-0.01,1.0215121076205593,0.20366615338686658,0.09108103179012209,5,0.0,0.3663007595010189
KR6MD0007EV0,56663,28,False,LIZARD KI,last_strike,-0.005,1.0214917410052207,0.0,0.0,0,0.0,0.0
KR6MD0007EV0,56663,29,False,LIZARD KI,last_strike,0.005,1.021471762662907,-0.1997834231360568,0.08934468405734165,5,-0.47925662043093026,0.0
KR6MD0007EV0,56663,30,False,LIZARD KI,last_strike,0.01,1.021471762662907,-0.1997834231360568,0.08934468405734165,5,-0.47925662043093026,0.0
KR6MD0007EV0,56663,31,False,LIZARD KI,last_strike,0.025,1.021448483052819,-0.4325795240158796,0.130439509448102,11,-0.7108489075130108,-0.23351301562094826
KR6MD0007EV0,56663,32,False,LIZARD KI,last_strike,0.05,1.0214224634092697,-0.6927759595092661,0.16335998065935087,18,-0.8237762504927968,-0.5690388613050534
KR6SH00085R8,56689,0,True,LIZARD no-KI,base,0.0,1.0045643840869931,0.0,0.0,0,0.0,0.0
KR6SH00085R8,56689,1,True,LIZARD no-KI,coupon_regular,-0.01,0.992586305302431,-119.78078784562149,0.19882656805296325,120000,-120.33719658804772,-119.30789184439676
KR6SH00085R8,56689,2,True,LIZARD no-KI,coupon_regular,-0.005,0.998575344694712,-59.89039392281083,0.09941328402648163,120000,-60.16859829402392,-59.65394592219845
KR6SH00085R8,56689,3,True,LIZARD no-KI,coupon_regular,-0.0025,1.0015698643908526,-29.945196961405728,0.049706642013240585,120000,-30.08429914701227,-29.826972961099543
KR6SH00085R8,56689,4,True,LIZARD no-KI,coupon_regular,-0.001,1.0033665762085369,-11.978078784562713,0.019882656805295155,120000,-12.033719658805325,-11.930789184440245
KR6SH00085R8,56689,5,True,LIZARD no-KI,coupon_regular,0.001,1.0057621919654494,11.978078784562138,0.019882656805296075,120000,11.930789184439663,12.033719658804763
KR6SH00085R8,56689,6,True,LIZARD no-KI,coupon_regular,0.0025,1.0075589037831336,29.945196961404918,0.04970664201324069,120000,29.82697296109873,30.08429914701147
KR6SH00085R8,56689,7,True,LIZARD no-KI,coupon_regular,0.005,1.0105534234792741,59.89039392281014,0.09941328402648208,120000,59.653945922197764,60.168598294023255
KR6SH00085R8,56689,8,True,LIZARD no-KI,coupon_regular,0.01,1.0165424628715554,119.7807878456209,0.19882656805296392,120000,119.30789184439615,120.3371965880471
KR6SH00085R8,56689,9,True,LIZARD no-KI,first_strike,-0.05,1.003280215509901,-12.84168577092265,1.25488584728323,24234,-14.48186074934031,-11.811222313780867
KR6SH00085R8,56689,10,True,LIZARD no-KI,first_strike,-0.025,1.0036683143936225,-8.960696933707348,0.7839586753266538,11886,-10.350315724953575,-7.972351484043844
KR6SH00085R8,56689,11,True,LIZARD no-KI,first_strike,-0.01,1.0042446670493754,-3.197170376176384,0.4860942878003397,4611,-3.5029248342171573,-2.911052328172948
KR6SH00085R8,56689,12,True,LIZARD no-KI,first_strike,-0.005,1.0044367817038924,-1.2760238310059258,0.36289367574915526,2340,-2.0044860629102264,-0.19337090807016208
KR6SH00085R8,56689,13,True,LIZARD no-KI,first_strike,0.005,1.004749947123985,1.8556303699181413,0.32106024106708825,2290,0.7435616527209354,2.7714928688527958
KR6SH00085R8,56689,14,True,LIZARD no-KI,first_strike,0.01,1.004892052764288,3.2766867729462255,0.46959155637161487,4530,1.5414494747472585,4.615177539335953
KR6SH00085R8,56689,15,True,LIZARD no-KI,first_strike,0.025,1.0054324590464254,8.680749594323899,0.6587209599109224,10440,6.83088368233086,10.207307446853756
KR6SH00085R8,56689,16,True,LIZARD no-KI,first_strike,0.05,1.0063099638807846,17.455797937914667,0.8197610183854559,18938,14.184230638391442,19.469598630311165
KR6SH00085R8,56689,17,True,LIZARD no-KI,last_strike,-0.05,1.016266462418886,117.02078331892795,2.1501029691722424,2893,110.92111902550312,123.64929550618913
KR6SH00085R8,56689,18,True,LIZARD no-KI,last_strike,-0.025,1.0108742188197375,63.09834732744355,1.570058391539432,1594,58.88077601318679,68.1722025609244
KR6SH00085R8,56689,19,True,LIZARD no-KI,last_strike,-0.01,1.0071708982893073,26.065142023141767,1.0056994231434326,668,25.05370098743168,27.980490062474544
KR6SH00085R8,56689,20,True,LIZARD no-KI,last_strike,-0.005,1.0059161426904104,13.517586034171435,0.7235732228254479,348,12.703503578640348,14.448141304967956
KR6SH00085R8,56689,21,True,LIZARD no-KI,last_strike,0.005,1.003291497128111,-12.728869588821127,0.6986823030616345,331,-13.151772678521894,-12.340557645558125
KR6SH00085R8,56689,22,True,LIZARD no-KI,last_strike,0.01,1.001982113117473,-25.822709695199432,0.9911386460189588,675,-27.42310622458348,-25.01910174886976
KR6SH00085R8,56689,23,True,LIZARD no-KI,last_strike,0.025,0.9978059518968622,-67.5843219013091,1.5834008037347345,1795,-69.38887133301151,-66.52743241624418
KR6SH00085R8,56689,24,True,LIZARD no-KI,last_strike,0.05,0.9903829052198053,-141.8147886718778,2.2430367234093254,3872,-147.3679913922203,-135.89269498020337
KR6SH00088N1,56940,0,True,LIZARD no-KI,base,0.0,1.0131501550910387,0.0,0.0,0,0.0,0.0
KR6SH00088N1,56940,1,True,LIZARD no-KI,coupon_regular,-0.01,1.005598463855635,-75.51691235403501,0.18699256372580675,120000,-75.90210547273782,-75.25725251283842
KR6SH00088N1,56940,2,True,LIZARD no-KI,coupon_regular,-0.005,1.0093743094733367,-37.758456177018275,0.09349628186290243,120000,-37.95105273636968,-37.62862625641998
KR6SH00088N1,56940,3,True,LIZARD no-KI,coupon_regular,-0.0025,1.0112622322821874,-18.879228088509112,0.04674814093145107,120000,-18.97552636818481,-18.814313128209967
KR6SH00088N1,56940,4,True,LIZARD no-KI,coupon_regular,-0.001,1.0123949859674983,-7.551691235403226,0.01869925637258083,120000,-7.590210547273506,-7.525725251283566
KR6SH00088N1,56940,5,True,LIZARD no-KI,coupon_regular,0.001,1.013905324214579,7.551691235403512,0.01869925637258115,120000,7.525725251283854,7.590210547273793
KR6SH00088N1,56940,6,True,LIZARD no-KI,coupon_regular,0.0025,1.0150380778998895,18.879228088508953,0.04674814093145179,120000,18.814313128209804,18.97552636818465
KR6SH00088N1,56940,7,True,LIZARD no-KI,coupon_regular,0.005,1.0169260007087406,37.75845617701705,0.0934962818629051,120000,37.628626256418755,37.95105273636847
KR6SH00088N1,56940,8,True,LIZARD no-KI,coupon_regular,0.01,1.020701846326442,75.51691235403499,0.18699256372580794,120000,75.25725251283839,75.90210547273779
KR6SH00088N1,56940,9,True,LIZARD no-KI,first_strike,-0.05,1.0095882319491003,-35.61923141938161,1.4581385219694993,34270,-37.40125431531883,-34.6036416093434
KR6SH00088N1,56940,10,True,LIZARD no-KI,first_strike,-0.025,1.0112823903554085,-18.6776473563011,0.9944491146160999,18351,-19.58243113054217,-16.946886592989202
KR6SH00088N1,56940,11,True,LIZARD no-KI,first_strike,-0.01,1.01240726630762,-7.428887834184053,0.6088637821213736,7582,-8.663248379554355,-5.738828431694213
KR6SH00088N1,56940,12,True,LIZARD no-KI,first_strike,-0.005,1.0127729807414207,-3.771743496177954,0.4206017134562166,3784,-4.8180406476974955,-2.4652956588905504
KR6SH00088N1,56940,13,True,LIZARD no-KI,first_strike,0.005,1.0135380372535456,3.8788216250708905,0.41051819099952447,3853,2.9768390670736897,4.50070075546188
KR6SH00088N1,56940,14,True,LIZARD no-KI,first_strike,0.01,1.0139418076425095,7.916525514709198,0.5527907024349553,7600,6.877360334098929,9.17019758266436
KR6SH00088N1,56940,15,True,LIZARD no-KI,first_strike,0.025,1.0150325311503428,18.823760593040202,0.8085275009375641,18413,17.65518772092082,20.642494004475626
KR6SH00088N1,56940,16,True,LIZARD no-KI,first_strike,0.05,1.0166134824438333,34.633273527948035,0.9770236386949508,33710,33.348819543484595,36.27803743569392
KR6SH00088N1,56940,17,True,LIZARD no-KI,last_strike,-0.05,1.019116004930562,59.65849839523552,1.5433460092805111,1477,55.92134742650047,63.363493690109
KR6SH00088N1,56940,18,True,LIZARD no-KI,last_strike,-0.025,1.0162695904174037,31.19435326365062,1.106300600553616,790,30.196409900069103,32.670675833279375
KR6SH00088N1,56940,19,True,LIZARD no-KI,last_strike,-0.01,1.0144624284869772,13.12273395938562,0.7138501367049267,337,12.267297568204954,14.369846731497178
KR6SH00088N1,56940,20,True,LIZARD no-KI,last_strike,-0.005,1.0138285249239836,6.783698329450952,0.5124297710697734,175,6.5151825449484395,7.207443085283095
KR6SH00088N1,56940,21,True,LIZARD no-KI,last_strike,0.005,1.0125206129853472,-6.295421056912062,0.49125789534418,164,-6.910418839710174,-5.296172160500305
KR6SH00088N1,56940,22,True,LIZARD no-KI,last_strike,0.01,1.0118368185770499,-13.13336513988768,0.707103485418325,344,-13.857325445909073,-12.24620611120409
KR6SH00088N1,56940,23,True,LIZARD no-KI,last_strike,0.025,1.0096437735323878,-35.063815586510216,1.1435932099188353,933,-35.96952115121089,-33.92264417035854
KR6SH00088N1,56940,24,True,LIZARD no-KI,last_strike,0.05,1.0057822191950998,-73.67935895938642,1.627893380275238,2016,-77.23113687264683,-71.6565341940778
KR6ZW0003M64,57113,0,False,LIZARD no-KI,base,0.0,0.9831115798288066,0.0,0.0,0,0.0,0.0
KR6ZW0003M64,57113,1,False,LIZARD no-KI,coupon_regular,-0.01,0.9781033301035456,-50.08249725261053,0.17938398546983528,77934,-50.29546736104113,-49.75510773987736
KR6ZW0003M64,57113,2,False,LIZARD no-KI,coupon_regular,-0.005,0.980607454966176,-25.041248626304185,0.0896919927349183,77934,-25.1477336805195,-24.8775538699376
KR6ZW0003M64,57113,3,False,LIZARD no-KI,coupon_regular,-0.0025,0.9818595173974913,-12.520624313152132,0.04484599636745905,77934,-12.57386684025979,-12.438776934968839
KR6ZW0003M64,57113,4,False,LIZARD no-KI,coupon_regular,-0.001,0.9826107548562805,-5.008249725261053,0.017938398546983696,77934,-5.029546736104116,-4.975510773987736
KR6ZW0003M64,57113,5,False,LIZARD no-KI,coupon_regular,0.001,0.9836124048013325,5.008249725261024,0.017938398546983144,77934,4.975510773987707,5.029546736104084
KR6ZW0003M64,57113,6,False,LIZARD no-KI,coupon_regular,0.0025,0.9843636422601216,12.520624313152064,0.04484599636745824,77934,12.438776934968773,12.573866840259718
KR6ZW0003M64,57113,7,False,LIZARD no-KI,coupon_regular,0.005,0.9856157046914371,25.041248626305222,0.089691992734917,77934,24.87755386993863,25.147733680520524
KR6ZW0003M64,57113,8,False,LIZARD no-KI,coupon_regular,0.01,0.9881198295540673,50.08249725260937,0.17938398546983475,77934,49.755107739876195,50.29546736103999
KR6ZW0003M64,57113,9,False,LIZARD no-KI,first_strike,-0.05,0.9845584394447581,14.46859615951534,1.0488981976431004,2970,12.822408512201509,16.20678621074226
KR6ZW0003M64,57113,10,False,LIZARD no-KI,first_strike,-0.025,0.9834519645289609,3.403847001543632,0.5579581591108254,1078,2.702852219566192,4.458054930430126
KR6ZW0003M64,57113,11,False,LIZARD no-KI,first_strike,-0.01,0.983241322358921,1.2974253011453345,0.3180894466290672,338,0.663057349329412,2.1063215225033294
KR6ZW0003M64,57113,12,False,LIZARD no-KI,first_strike,-0.005,0.983141636793797,0.3005696499041998,0.18296199373320932,155,-0.12958499447363672,0.7642086400755564
KR6ZW0003M64,57113,13,False,LIZARD no-KI,first_strike,0.005,0.9830558953149977,-0.5568451380899829,0.21233400227229368,149,-0.7644848135310759,-0.4207271173884136
KR6ZW0003M64,57113,14,False,LIZARD no-KI,first_strike,0.01,0.9829972096212839,-1.1437020752262443,0.3022228157022881,282,-1.9171947504135445,-0.7134544230869072
KR6ZW0003M64,57113,15,False,LIZARD no-KI,first_strike,0.025,0.9829810535311071,-1.3052629769947404,0.362796052343795,584,-1.9923484600997667,-0.6587238671125615
KR6ZW0003M64,57113,16,False,LIZARD no-KI,first_strike,0.05,0.9829350286458768,-1.7655118292965384,0.4314775752224394,898,-2.4317516456363903,-1.1938120292016885
KR6ZW0003M64,57113,17,False,LIZARD no-KI,last_strike,-0.05,0.9927468533517814,96.35273522974819,2.1026057033088805,2065,92.8265938984238,98.43919141328959
KR6ZW0003M64,57113,18,False,LIZARD no-KI,last_strike,-0.025,0.9875724528941344,44.608730653278315,1.4214446582430034,977,43.44351928299592,46.180454650147794
KR6ZW0003M64,57113,19,False,LIZARD no-KI,last_strike,-0.01,0.9848158140675396,17.04234238733107,0.875195778872918,378,15.692458766804132,19.475568711534194
KR6ZW0003M64,57113,20,False,LIZARD no-KI,last_strike,-0.005,0.9839195535600113,8.079737312048051,0.6017806353627443,180,7.140680851094055,9.01932974014644
KR6ZW0003M64,57113,21,False,LIZARD no-KI,last_strike,0.005,0.9823684656814231,-7.431141473834414,0.5746428176008801,167,-8.410585281584574,-6.540275442957374
KR6ZW0003M64,57113,22,False,LIZARD no-KI,last_strike,0.01,0.9815524368826217,-15.591429461847257,0.8298203234581079,352,-15.670360037490298,-15.547068884836705
KR6ZW0003M64,57113,23,False,LIZARD no-KI,last_strike,0.025,0.9794028934086639,-37.08686420142627,1.2691671480953446,848,-38.061112525873654,-35.15217440731615
KR6ZW0003M64,57113,24,False,LIZARD no-KI,last_strike,0.05,0.9765337540995289,-65.77825729277602,1.6692535152488264,1534,-66.51582093823693,-65.15709722819656
KR6SH0008BL3,57150,0,True,LIZARD no-KI,base,0.0,1.012215981466993,0.0,0.0,0,0.0,0.0
KR6SH0008BL3,57150,1,True,LIZARD no-KI,coupon_regular,-0.01,1.0046523591032863,-75.63622363706787,0.18429716064234608,120000,-75.85894612425459,-75.5083631669881
KR6SH0008BL3,57150,2,True,LIZARD no-KI,coupon_regular,-0.005,1.0084341702851396,-37.818111818534504,0.09214858032117186,120000,-37.929473062127855,-37.75418158349461
KR6SH0008BL3,57150,3,True,LIZARD no-KI,coupon_regular,-0.0025,1.0103250758760665,-18.909055909266684,0.04607429016058657,120000,-18.964736531063362,-18.87709079174674
KR6SH0008BL3,57150,4,True,LIZARD no-KI,coupon_regular,-0.001,1.0114596192306222,-7.563622363707201,0.018429716064233673,120000,-7.585894612425875,-7.550836316699221
KR6SH0008BL3,57150,5,True,LIZARD no-KI,coupon_regular,0.001,1.0129723437033638,7.563622363706953,0.018429716064234464,120000,7.550836316698975,7.585894612425621
KR6SH0008BL3,57150,6,True,LIZARD no-KI,coupon_regular,0.0025,1.0141068870579195,18.909055909266637,0.046074290160587734,120000,18.877090791746696,18.96473653106331
KR6SH0008BL3,57150,7,True,LIZARD no-KI,coupon_regular,0.005,1.0159977926488466,37.81811181853445,0.09214858032117254,120000,37.75418158349457,37.929473062127805
KR6SH0008BL3,57150,8,True,LIZARD no-KI,coupon_regular,0.01,1.0197796038306999,75.63622363706762,0.18429716064234677,120000,75.50836316698783,75.85894612425432
KR6SH0008BL3,57150,9,True,LIZARD no-KI,first_strike,-0.05,1.0093217429875272,-28.9423847946598,1.7903260348221544,30525,-32.722333218343444,-24.869424108361233
KR6SH0008BL3,57150,10,True,LIZARD no-KI,first_strike,-0.025,1.010561838097952,-16.54143369041257,1.2089462923850653,16144,-18.289067731308272,-14.704186447150848
KR6SH0008BL3,57150,11,True,LIZARD no-KI,first_strike,-0.01,1.0115604749811384,-6.555064858547453,0.7429228844177925,6608,-7.168424572419367,-6.209492098469332
KR6SH0008BL3,57150,12,True,LIZARD no-KI,first_strike,-0.005,1.0118645202491017,-3.5146121789138207,0.5113756713076222,3308,-3.7695335404067873,-3.330328438149695
KR6SH0008BL3,57150,13,True,LIZARD no-KI,first_strike,0.005,1.0125600625284294,3.4408106143628916,0.49694747822021546,3277,2.7310067853946123,4.400549625869375
KR6SH0008BL3,57150,14,True,LIZARD no-KI,first_strike,0.01,1.012889395692637,6.7341422564385995,0.695166839832372,6538,6.360701507210528,7.3402887841761055
KR6SH0008BL3,57150,15,True,LIZARD no-KI,first_strike,0.025,1.0141575639797313,19.415825127382337,0.977570694905447,15988,19.081843886347194,20.032104291852736
KR6SH0008BL3,57150,16,True,LIZARD no-KI,first_strike,0.05,1.0158575616762424,36.41580209249265,1.2489959505663164,30240,35.08094554199805,37.91658459629337
KR6SH0008BL3,57150,17,True,LIZARD no-KI,last_strike,-0.05,1.0203199927118922,81.04011244899019,1.7867476802995221,2024,79.32233475245752,82.55934929254784
KR6SH0008BL3,57150,18,True,LIZARD no-KI,last_strike,-0.025,1.0165387524337146,43.22770966721423,1.2957280789886154,1103,40.43096061074124,45.100954638614496
KR6SH0008BL3,57150,19,True,LIZARD no-KI,last_strike,-0.01,1.013942406444251,17.264249772579166,0.8150647815907546,447,16.21730589572759,19.353562606150177
KR6SH0008BL3,57150,20,True,LIZARD no-KI,last_strike,-0.005,1.013104015982788,8.880345157947259,0.5837258165988148,231,8.532573307154937,9.573340241822518
KR6SH0008BL3,57150,21,True,LIZARD no-KI,last_strike,0.005,1.0113750434266433,-8.409380403498417,0.5651595920704952,221,-9.591133494090297,-6.847987896960634
KR6SH0008BL3,57150,22,True,LIZARD no-KI,last_strike,0.01,1.0104777778785687,-17.38203588424349,0.8097861905344302,459,-18.64216204002884,-15.439367665956059
KR6SH0008BL3,57150,23,True,LIZARD no-KI,last_strike,0.025,1.007987258112424,-42.287233545690576,1.249947876407781,1134,-44.991027919169625,-40.78046561088145
KR6SH0008BL3,57150,24,True,LIZARD no-KI,last_strike,0.05,1.003793716123489,-84.22265343504064,1.7327872871754293,2319,-84.94400210030432,-83.43165054086555
KR6HN0007J84,57182,0,True,STEP no-KI,base,0.0,1.011136899135723,0.0,0.0,0,0.0,0.0
KR6HN0007J84,57182,1,True,STEP no-KI,coupon_regular,-0.01,0.9999885857544584,-111.48313381264761,0.20367877808031545,120000,-111.65875547796026,-111.26432993061388
KR6HN0007J84,57182,2,True,STEP no-KI,coupon_regular,-0.005,1.0055627424450906,-55.741566906323825,0.10183938904015773,120000,-55.82937773898014,-55.63216496530695
KR6HN0007J84,57182,3,True,STEP no-KI,coupon_regular,-0.0025,1.008349820790407,-27.87078345316126,0.05091969452007994,120000,-27.914688869489424,-27.81608248265283
KR6HN0007J84,57182,4,True,STEP no-KI,coupon_regular,-0.001,1.0100220677975966,-11.148313381263875,0.0203678778080327,120000,-11.165875547795139,-11.126432993060504
KR6HN0007J84,57182,5,True,STEP no-KI,coupon_regular,0.001,1.0122517304738494,11.148313381265186,0.02036787780803066,120000,11.126432993061819,11.165875547796452
KR6HN0007J84,57182,6,True,STEP no-KI,coupon_regular,0.0025,1.0139239774810391,27.870783453162623,0.05091969452007829,120000,27.816082482654195,27.91468886949079
KR6HN0007J84,57182,7,True,STEP no-KI,coupon_regular,0.005,1.0167110558263555,55.741566906323804,0.10183938904015771,120000,55.63216496530694,55.82937773898012
KR6HN0007J84,57182,8,True,STEP no-KI,coupon_regular,0.01,1.022285212516988,111.48313381264848,0.20367877808031257,120000,111.26432993061478,111.65875547796115
KR6HN0007J84,57182,9,True,STEP no-KI,first_strike,-0.05,1.0096799611745955,-14.569379611273861,1.6500680230777027,28605,-14.993841473442803,-14.135577384150366
KR6HN0007J84,57182,10,True,STEP no-KI,first_strike,-0.025,1.0102138161567347,-9.230829789883261,1.1278690743935555,14734,-11.179414533105025,-8.080861816655124
KR6HN0007J84,57182,11,True,STEP no-KI,first_strike,-0.01,1.0107742462742653,-3.62652861457759,0.6932020224943306,5874,-3.87412025499911,-3.151620748720277
KR6HN0007J84,57182,12,True,STEP no-KI,first_strike,-0.005,1.0109190538177613,-2.178453179617834,0.46206786855104015,2876,-2.849258343639507,-1.6034009243953502
