item,isu_ord,opt_type,ki_yn,fair,mc,mc_iv,n_iv_udl
KR6613361841,736790,STEP,1,0.9200868686868688,1.0121999,0.98585284,3
KR6573304849,736790,STEP,1,0.917605,1.0061834,0.97345257,3
20180322000048_413,736790,STEP,1,0.906636,1.0182803,0.98790896,3
KR6613321845,736790,STEP,1,0.933267,1.0186387,0.97936255,3
KR6613318841,736790,STEP,1,0.9180787878787878,1.0124971,0.98222536,3
KR6523306845,736790,STEP,1,0.966441,1.0243118,0.9996668,3
KR6613333840,736790,STEP,1,0.9245949494949496,1.0066742,0.98038214,3
KR6543330841,736790,STEP,1,1.011111111111111,1.0056915,0.9796786,3
KR6553332844,736790,STEP,0,0.9310040404040404,1.0181472,0.98451155,3
KR6529307847,736790,STEP,1,0.8895370000000001,0.9752822,0.95197654,2
KR6543334843,736790,STEP,1,0.9882828282828284,1.0055313,0.964957,3
KR6613325846,736790,STEP,0,0.9198969696969695,1.004413,0.97882336,3
KR6523301846,736790,LIZARD,0,0.927385,1.0104525,0.9872025,3
KR6573326842,736790,STEP,1,0.959711,1.0167146,0.99765176,3
KR6613332842,736790,STEP,1,0.906328,1.0238259,0.9863506,3
KR6613326844,736790,STEP,0,0.942930303030303,1.0021015,0.97616816,3
KR6613327842,736790,STEP,1,0.9630424242424244,1.004566,0.98547995,3
KR6523304840,736790,STEP,1,0.934762,1.0111017,0.981737,3
KR6523302844,736790,STEP,0,0.920046,1.0099921,0.98461086,3
KR6553333842,736790,STEP,0,0.966720202020202,1.0006363,0.9624662,3
KR6583357845,736790,STEP,1,0.927261616161616,1.0102247,0.98974234,3
KR6613316845,736790,STEP,1,0.906909,1.0034919,0.97792214,3
KR6573305846,736790,STEP,1,0.929632,1.0068086,0.97650903,3
KR6523308841,736790,STEP,0,0.894985,1.0239528,0.98561877,3
KR6543333845,736790,STEP,1,0.9948484848484848,1.0091684,0.96989036,3
KR6543329843,736790,LIZARD,0,1.0381965552178318,1.011258,0.99196947,3
20180322000048_412,736790,STEP,0,0.8999889999999999,1.0164326,0.98749024,3
KR6613363847,736790,STEP,1,1.0,1.0074202,0.984704,3
KR6573324847,736790,STEP,1,0.959015,1.0120165,0.9973841,3
KR6573349844,736793,STEP,1,0.8688290000000001,1.0040164,0.97024256,3
KR6573345842,736793,STEP,1,0.953416,1.0104967,0.9811664,3
KR6573348846,736793,STEP,1,0.8993680000000001,1.0077959,0.9644232,3
KR6703314841,736793,LIZARD,0,0.912293,1.0064812,0.9738106,3
KR6533397842,736793,STEP,0,0.99317,1.019971,1.0108153,3
KR6503384846,736793,STEP,0,0.8938870000000001,1.0051326,0.97748685,3
KR6703315848,736793,LIZARD,0,0.914394,1.0050856,0.9739811,3
KR6573347848,736793,STEP,1,0.935963,1.0077327,0.984818,3
KR6583370848,736793,LIZARD,0,0.9220232323232324,1.0161155,0.99590933,3
KR6763307842,736793,STEP,0,0.9078171717171716,1.0101459,0.9889427,3
KR6573333848,736793,STEP,0,0.943861616161616,1.0068748,0.9851162,3
KR6703318842,736793,STEP,1,0.925174,1.0057473,0.96850055,3
KR6703317844,736793,STEP,1,0.930971,1.0057012,0.9682791,3
KR6703316846,736793,STEP,1,0.924833,1.0102326,0.9765327,3
KR6573346840,736793,STEP,1,0.960257,1.0010912,0.98350245,3
KR6543339842,736793,STEP,0,1.0127272727272727,1.0042986,0.97578543,3
KR6613366840,736793,LIZARD,0,0.9816525252525252,1.0038323,0.97896713,3
KR6613354846,736793,LIZARD,0,0.9242919191919192,1.0122055,0.9903543,3
KR6583369840,736793,STEP,0,0.9151343434343434,1.00469,0.98300225,3
KR6513301848,736793,STEP,1,0.969874,1.0118613,0.9958965,3
KR6613317843,736793,LIZARD,0,0.9209,1.0119647,0.9950637,3
KR6553345846,736793,STEP,0,0.9487353535353537,1.0047263,0.9784609,3
KR6533380848,736793,STEP,0,0.9891515151515152,1.0076132,0.9809399,3
KR6573342849,736793,LIZARD,1,0.906229,1.0096709,0.9711912,3
KR6553343841,736793,STEP,0,0.920640404040404,1.0107807,0.9826442,3
KR6573344845,736793,STEP,1,0.927316,1.0068197,0.97774965,3
KR6503387849,736793,LIZARD,0,0.8927799999999999,1.006669,0.9820968,3
KR6503385843,736793,STEP,0,0.898976,1.0134668,0.97336847,3
KR6503386841,736793,LIZARD,0,0.896868,1.0165823,0.9848347,3
KR6573343847,736793,STEP,0,0.91619,1.0112805,0.98818654,3
KR6503388847,736793,STEP,0,0.895517,1.017692,0.983304,3
20180402004041_3970,736793,STEP,1,0.9444,0.98533696,0.9441617,3
KR6513302846,736793,STEP,1,0.902692,1.0119799,0.9982566,3
KR6573334846,736793,LIZARD,0,0.9609212121212122,1.0124959,0.99802357,3
KR6553344849,736793,STEP,0,0.9386373737373738,1.0068619,0.9846706,3
KR6543335840,736793,STEP,0,1.0443434343434344,1.0097748,0.98666203,3
KR6533381846,736793,LIZARD,0,0.992659595959596,1.012213,0.99082094,3
KR6513319840,736793,STEP,0,0.9579919191919192,1.0049622,0.99026555,3
KR65333A5843,736795,STEP,0,0.985041,1.021596,1.0203907,3
KR6533342848,736795,STEP,1,0.979391,1.0162785,1.0035275,3
KR6573365840,736795,STEP,1,0.924409,1.0008291,0.9702905,3
KR6613367848,736795,LIZARD,0,0.9816525252525252,1.0035369,0.9891062,3
KR6573330844,736795,STEP,1,0.947759595959596,1.011388,0.9983605,3
KR6523315846,736795,STEP,0,0.9334898989898988,1.0052304,0.9863434,3
KR6523316844,736795,STEP,0,0.922258585858586,1.0132251,0.99526983,3
KR6523318840,736795,LIZARD,0,0.9404676767676768,1.0121672,1.0004252,3
KR6573364843,736795,STEP,1,0.943483,1.0143169,1.000153,3
KR6553335847,736795,STEP,0,0.963381818181818,1.0083276,0.98658586,3
KR6503363840,736795,STEP,1,0.9247262626262628,1.0112705,0.9984384,3
KR6533339844,736795,STEP,1,0.986295,1.01629,0.9985018,3
KR6533341840,736795,STEP,1,0.978925,1.0060276,0.9872776,3
KR6703309841,736795,LIZARD,0,0.9666555555555556,1.0139344,1.0047448,3
KR6523317842,736795,STEP,0,0.9366555555555556,1.0058386,0.99334115,3
KR65333A9845,736795,LIZARD,0,0.9476464646464648,1.0142248,1.008358,3
KR6583376845,736795,LIZARD,0,0.8809112008072654,1.0147263,0.99024475,3
KR65333A3848,736795,STEP,0,0.9843212121212122,1.0195404,1.0100203,3
KR6533344844,736795,STEP,1,0.978807,1.0067439,0.9940552,3
KR6663310847,736795,STEP,1,0.9971,1.0074759,0.99610037,3
KR65333B1841,736795,STEP,1,0.9940777777777778,1.012084,0.99762887,3
KR65333A8847,736795,LIZARD,0,0.9518666666666666,1.0127357,1.007837,3
KR65333B3847,736795,STEP,1,0.9857780020181636,1.014104,0.99641806,3
KR6573361849,736795,STEP,1,0.97191,1.0038711,0.9976022,3
KR65333B4845,736795,STEP,0,0.985303,1.0133053,0.9903129,3
KR6503353841,736795,LIZARD,0,0.9494282828282828,1.0146275,1.0082037,3
KR6513339848,736795,STEP,1,0.9354080808080808,1.0141068,0.99839777,3
KR6663309849,736795,STEP,1,0.9659,1.016516,0.99044544,3
KR6663311845,736795,STEP,0,0.9305,1.0110024,0.99282914,3
KR6553339849,736795,STEP,0,0.951660606060606,1.0066643,0.9974968,3
KR6533345841,736795,STEP,1,0.979401,1.0096366,0.9949492,3
KR65333A2840,736795,LIZARD,0,0.9941757575757576,1.0129193,1.0089989,3
KR6553338841,736795,STEP,0,0.967839393939394,1.0031428,0.9960321,3
KR6703302846,736795,STEP,1,0.9359666666666666,1.0150017,0.9987497,3
KR65333A4846,736795,STEP,0,0.985561616161616,1.0310695,1.0200341,3
KR6583377843,736795,LIZARD,0,0.8958789101917255,1.012016,0.9920056,3
KR6533347847,736795,STEP,1,0.982266,1.0020355,0.9772715,3
KR65333A6841,736795,STEP,0,0.986289,1.0188991,1.0081185,3
KR6573363845,736795,STEP,1,0.927965,1.0147771,0.9946154,3
KR65333A7849,736795,LIZARD,0,0.9681222222222222,1.0144733,1.0136161,3
KR6533338846,736795,STEP,1,0.984288,1.0086495,1.0040623,3
KR6573362847,736795,STEP,1,0.926463,1.0045098,0.98788416,3
KR6553334840,736795,STEP,0,0.9539080808080808,1.006757,0.97794455,3
KR65333B7848,736796,LIZARD,0,0.9872484848484848,1.0153347,1.0090897,3
KR6503367841,736796,STEP,0,0.9326575757575756,0.9938737,0.9746647,3
KR65333B9844,736796,LIZARD,0,0.9968888888888888,1.0102677,1.008133,3
KR6503368849,736796,STEP,0,0.93050202020202,0.99471575,0.9684617,3
KR6583378841,736796,STEP,0,0.9191363636363638,1.0254786,1.0124514,3
KR6523341842,736796,LIZARD,0,0.9239484848484848,1.0052499,0.99279785,3
KR65333BK841,736796,STEP,1,0.988078,1.0203555,1.0107582,3
KR6523340844,736796,LIZARD,0,0.940069696969697,1.0124993,1.0055814,3
KR6703308843,736796,LIZARD,0,0.9239484848484848,1.0048735,0.9930039,3
KR65333BJ843,736796,STEP,1,0.9968676767676768,1.0084099,1.002349,3
KR65333BL849,736796,STEP,1,0.990512,1.0176804,1.0093299,3
KR6503365845,736796,STEP,1,0.9425454545454546,1.0123471,1.0073326,3
KR6503374847,736796,LIZARD,0,0.9286090909090908,1.0126716,1.0062588,3
KR65533BR841,736796,STEP,0,0.9649909090909092,1.0049186,0.9937045,3
KR65533BS849,736796,STEP,0,0.9164555555555556,0.999579,0.98695374,3
KR65333B8846,736796,LIZARD,0,0.9922929292929292,1.0103697,1.0074649,3
KR6613371840,736796,STEP,1,0.909787,1.0273235,1.0166527,3
KR65333BH847,736796,STEP,1,0.9910080808080808,1.0156157,1.0051156,3
KR6523339846,736796,LIZARD,0,0.9088632218844984,1.0130451,0.9976265,3
KR65333B5842,736796,STEP,0,0.9788679435483872,1.0336064,1.0213804,3
KR6553347842,736796,STEP,1,0.9540959595959596,1.0148394,1.0063943,3
KR6543350849,736796,LIZARD,0,1.0376767676767678,1.0130274,1.0063348,3
KR6613372848,736796,STEP,1,0.903442,1.0302564,1.0171856,3
KR6583350840,736796,STEP,1,0.96729898989899,1.0084947,1.0044953,3
KR6703303844,736796,STEP,1,0.9316969696969696,1.0160517,1.0051508,3
KR6503362842,736796,STEP,1,0.9367171717171716,1.0159994,1.0107057,3
KR6503361844,736796,STEP,1,0.914459595959596,1.0169079,1.0049258,3
KR6583349842,736796,STEP,1,0.9161151515151515,1.0148917,1.0055792,3
KR65333B6840,736796,LIZARD,0,0.9918898989898988,1.0138688,1.0092463,3
KR6523338848,736796,LIZARD,0,0.9343222222222224,1.017099,1.0075709,3
KR6573331842,736796,STEP,1,0.9629464646464646,1.0113202,1.0074172,3
KR6573332840,736796,LIZARD,0,0.9455333333333334,0.99969035,0.9929447,3
20180328000347_18649,736796,STEP,1,0.9938838383838384,1.0121253,1.0029855,3
KR65333BT842,736797,STEP,1,0.9916919191919192,1.0170004,0.9952395,3
KR65333BV848,736797,STEP,1,1.013334,1.029712,1.0253074,3
KR6583351848,736797,STEP,1,0.9549626262626262,1.0079813,1.0071882,3
KR6573384841,736797,LIZARD,1,0.908776,1.00736,0.98223203,3
KR6529357842,736797,STEP,1,0.8899520000000001,0.9769357,0.9517546,2
KR6523352849,736797,STEP,1,0.922102,1.0196407,0.99544764,3
KR6543345849,736797,STEP,1,1.0019,1.0067474,0.99553907,3
KR65533CH840,736797,STEP,0,0.959889898989899,1.0016664,0.9728794,3
KR6543346847,736797,STEP,1,1.0002,1.0069684,0.98224825,3
KR6523347849,736797,LIZARD,0,0.930726,1.0126368,0.99424505,3
KR6523348847,736797,STEP,1,0.961169,1.011928,0.99979377,3
KR6503364848,736797,STEP,1,0.9448717171717173,1.0115666,1.011086,3
KR6653316846,736797,STEP,0,0.8483430000000001,1.0176673,0.9866153,3
KR6659320842,736797,STEP,1,0.913108,0.886038,0.88426244,1
KR6573352848,736797,STEP,1,0.948678787878788,1.0086946,1.0075693,3
KR6503366843,736797,LIZARD,0,0.9109636363636364,1.0144076,0.99437976,3
KR65533CG842,736797,STEP,0,0.9345515151515152,1.0202467,0.9918995,3
KR65333BR846,736797,STEP,1,0.9928656565656566,1.0114689,0.99456346,3
KR6523351841,736797,STEP,1,0.940083,1.0112289,0.99390125,3
KR6573370840,736797,STEP,1,0.971735,1.003086,0.99427855,3
KR6513351843,736797,STEP,1,0.931090909090909,1.0165658,0.9950317,3
KR6553342843,736797,STEP,0,0.9405434343434342,1.0055747,1.0042764,3
KR6573386846,736797,STEP,1,0.972697,1.003128,1.0059667,3
KR6513350845,736797,STEP,1,0.9484141414141414,1.0127622,1.012533,3
KR6573388842,736797,STEP,1,0.927261,1.0113817,0.98831105,3
KR6733306841,736797,STEP,1,0.849907,0.9976989,0.9655917,3
KR6573390848,736797,STEP,1,0.891647,1.012455,0.97402555,3
KR6553341845,736797,STEP,0,0.9339919191919192,1.0087239,0.9905008,3
KR6553340847,736797,STEP,1,0.9605121212121212,1.0096827,0.9937536,3
KR6573341841,736797,STEP,1,0.9705464646464648,1.0105293,1.0003359,3
KR6573340843,736797,STEP,1,0.947939393939394,1.0150412,0.9958688,3
KR65533CJ846,736797,STEP,0,0.9500535353535354,1.0135094,0.994983,3
KR6523349845,736797,STEP,0,0.913398,1.0176469,0.9890759,3
KR6573387844,736797,STEP,1,0.933315,1.0097101,0.99020463,3
KR6573391846,736797,STEP,0,0.913809,1.0155771,0.98936635,3
KR6573389840,736797,STEP,1,0.954869,1.0075986,0.9917109,3
KR65333BS844,736797,STEP,1,0.9969565656565658,1.0062125,0.9945426,3
20180409002520_2415,736797,STEP,0,0.905981,1.0215331,0.9831646,3
KR65033AN843,736800,STEP,0,0.88655,1.0127184,0.99892193,3
KR65733AM840,736800,STEP,1,0.93426,1.0017945,0.992115,3
KR65533CE847,736800,STEP,0,0.910560606060606,1.007722,0.99908835,3
KR65033AM845,736800,STEP,0,0.895742,1.0038114,0.989928,3
KR65533CK844,736800,STEP,0,0.9190343434343436,1.012192,1.000386,3
KR65533CL842,736800,STEP,0,0.935521212121212,1.0069981,0.9971766,3
KR65733A3844,736800,LIZARD,0,0.9621949494949494,1.012958,1.0094895,3
KR65733A2846,736800,STEP,0,0.934578787878788,1.0049787,0.9950617,3
KR6513314841,736800,LIZARD,0,0.852334,1.0052918,0.9938162,3
KR6613374844,736800,LIZARD,0,0.9379959595959596,1.0079786,1.0032573,3
KR6703354847,736800,STEP,1,0.931179,1.0117983,1.0115042,3
KR6703352841,736800,LIZARD,0,0.899191,1.0075802,0.9909724,3
KR6703355844,736800,STEP,1,0.927559,1.0063052,0.993785,3
KR65033AZ847,736800,STEP,0,0.881173,1.0150788,1.004038,3
KR6573399849,736800,STEP,0,0.9458121212121212,1.0080274,1.0017576,3
KR65733A1848,736800,STEP,0,0.9599323232323232,1.0056685,0.99912256,3
KR6573398841,736800,STEP,0,0.930981818181818,1.0109122,0.9988223,3
KR6763317841,736800,STEP,1,0.913442,1.0066957,1.0050613,3
KR65833AC849,736800,LIZARD,0,0.9227828282828282,1.0159928,1.0099376,3
KR6703353849,736800,LIZARD,0,0.902334,1.00649,0.99150085,3
KR6573397843,736800,LIZARD,0,0.955519191919192,1.0117459,1.0067234,3
KR6703322844,736800,LIZARD,0,0.918915736040609,1.008959,0.9950748,3
KR65533CF844,736800,STEP,0,0.959889898989899,1.0059484,0.9937519,3
KR65533CM840,736800,STEP,0,0.9456050505050504,1.0058751,0.9942233,3
KR6503399844,736800,STEP,0,0.9172525252525252,1.0072051,0.994925,3
KR65033AR844,736800,LIZARD,0,0.902588,1.0120872,1.0018982,3
KR6613375841,736800,LIZARD,0,0.9666676767676768,0.98720086,0.9877199,3
KR6583392842,736800,STEP,0,0.9342212121212122,1.0107871,1.0039505,3
KR65733AL842,736800,STEP,1,0.906459,1.0013219,1.0020616,3
KR65733AN848,736800,STEP,1,0.939125,1.0039393,0.9881697,3
KR6513312845,736800,LIZARD,0,0.946351,1.0147017,1.0070282,3
KR6503397848,736800,STEP,0,0.9002111111111111,1.0135779,1.0020053,3
KR65033AQ846,736800,STEP,0,0.881173,1.0148573,1.0036722,3
KR65333C7847,736800,STEP,0,1.001545,1.0200968,1.0217285,3
KR65333C5841,736801,STEP,0,0.984514,1.0250523,1.0282415,3
KR6613388844,736801,LIZARD,0,0.9849505050505052,1.0024443,1.0092592,3
KR65333C6849,736801,LIZARD,0,0.985632,1.0242742,1.0262127,3
KR65733AX847,736802,LIZARD,1,0.911947,1.0059531,1.0082624,3
KR6613390840,736802,LIZARD,0,0.983789898989899,1.002867,1.007064,3
KR65333CY840,736802,STEP,0,0.990734,1.0188152,1.0210987,3
KR65733A8843,736802,STEP,1,0.9443111111111112,1.014469,1.0165842,3
KR65333DL845,736802,STEP,1,0.9994444444444444,1.0174067,1.0227435,3
KR65333DK847,736802,STEP,1,1.0037727272727273,1.0163089,1.018625,3
KR65333AT844,736802,STEP,1,0.993967,1.0087888,1.0186107,3
KR65333AS846,736802,STEP,1,0.987503,1.0121648,1.0148444,3
KR65333DG845,736802,STEP,1,1.002255297679112,1.0191758,1.0221813,3
KR65333DH843,736802,LIZARD,0,0.9974117053481332,1.0167769,1.0177839,3
KR6663322842,736802,STEP,1,0.9679,1.0105284,1.0131878,3
KR65333CZ847,736802,STEP,0,0.99455,1.0163871,1.0198259,3
KR6663315846,736802,STEP,0,0.9851515151515152,1.0060647,1.0083704,3
KR6733307849,736802,LIZARD,0,0.931302,1.0116478,1.0130197,3
KR65333AK843,736802,STEP,1,0.990541,1.0095757,1.0142694,3
KR65733A9841,736802,STEP,1,0.9519868686868688,1.015063,1.0197525,3
KR6613398843,736802,STEP,1,0.9141171717171718,1.01618,1.018546,3
KR65533E2844,736802,STEP,0,0.946840404040404,1.0063523,1.0082763,3
KR65733B3843,736802,STEP,1,0.9003909999999999,1.0038152,1.0127555,3
KR65733B2845,736802,STEP,0,0.911085,1.0088264,1.0169736,3
KR65033AB848,736802,LIZARD,0,0.9543252525252524,1.0137683,1.015311,3
KR65333AP842,736802,STEP,1,0.988217,1.0114534,1.0151064,3
KR65333AN847,736802,STEP,1,0.983552,1.0057368,1.0121166,3
KR65333AR848,736802,STEP,1,0.987066,1.0120115,1.0166768,3
20180411001883_3979,736802,STEP,1,0.9984,1.0109167,1.0164852,3
KR65333DJ849,736802,STEP,0,1.001843,1.011679,1.016029,3
KR6703329849,736802,STEP,1,0.9532787878787878,1.0146981,1.015897,3
KR6513326845,736802,STEP,0,0.9848818181818182,1.0059239,1.0072852,3
KR65333AL841,736802,STEP,1,0.986554,1.0179784,1.0220441,3
KR6543357844,736802,LIZARD,0,1.0494949494949497,1.0130848,1.0149597,3
KR6703348849,736802,STEP,0,0.946439393939394,1.0176355,1.0230858,3
KR65733B4841,736802,STEP,1,0.922497,1.001769,1.0075688,3
KR6723319846,736802,LIZARD,0,0.9686080808080808,1.0151094,1.0167962,3
KR65733AZ842,736802,STEP,1,0.921935,1.0032643,1.0044758,3
KR6663324848,736802,STEP,0,0.9683,1.0132184,1.0158814,3
KR65333CX842,736802,STEP,0,0.9912313131313132,1.0174898,1.0207497,3
KR65833AD847,736802,LIZARD,0,0.8950746720484359,1.0106905,1.0138421,3
KR65333DP846,736803,LIZARD,0,0.9954030303030302,1.0194275,1.0229585,3
KR65333DN841,736803,STEP,0,0.9966683467741936,1.0359373,1.0437778,3
KR65333DQ844,736803,LIZARD,0,0.9998424242424244,1.015657,1.017582,3
KR65333DM843,736803,STEP,0,0.9933535353535354,1.0231985,1.0322872,3
KR65333DR842,736803,LIZARD,0,0.996850505050505,1.017529,1.0198991,3
KR65333DS840,736803,LIZARD,0,1.0010848484848485,1.0129439,1.0144612,3
KR6523363846,736803,LIZARD,0,0.9295582573454914,1.018154,1.0227073,3
KR65533B0841,736803,STEP,0,0.937578787878788,1.0156745,1.0214132,3
KR6613397845,736803,LIZARD,0,0.9605575757575758,1.0147033,1.0171597,3
KR66133A0844,736803,STEP,1,0.908739393939394,1.0180515,1.0234419,3
KR65533AY849,736803,STEP,1,0.9491565656565656,1.0169188,1.0214669,3
KR65533B1849,736803,STEP,0,0.9384232323232322,1.0056863,1.0112447,3
KR65733AA845,736803,STEP,1,0.9648434343434344,1.014364,1.0178797,3
KR65733AB843,736803,STEP,1,0.973279797979798,1.0164019,1.0206938,3
KR65333E9841,736803,STEP,1,1.010139393939394,1.017993,1.0229576,3
KR6523364844,736803,LIZARD,0,0.942960606060606,1.0166237,1.0193257,3
KR65333E7845,736803,STEP,1,1.0048565656565656,1.0182056,1.0232508,3
KR65333EC842,736803,STEP,0,0.986008,1.023326,1.031495,3
KR6703328841,736803,LIZARD,0,0.9240828282828284,1.0076643,1.0101817,3
KR6613396847,736803,LIZARD,0,0.9497181818181816,0.9897083,0.9963272,3
KR65733A7845,736803,LIZARD,0,0.9565060606060606,1.0128609,1.0157821,3
KR65733A4842,736803,STEP,0,0.9344828282828282,1.0113642,1.0142816,3
KR65333E8843,736803,STEP,1,0.9996818181818182,1.0191184,1.0264373,3
KR65733A6847,736803,LIZARD,0,0.969490909090909,1.0128909,1.014245,3
KR65333ED840,736803,STEP,1,1.006661,1.0239992,1.0279082,3
KR65333EA846,736803,STEP,1,1.0046686868686867,1.0191418,1.0256944,3
KR65733A5849,736803,LIZARD,0,0.9453727272727274,1.0180188,1.0201107,3
KR65033AJ841,736803,STEP,0,0.9228181818181818,0.99369377,0.998984,3
KR65033AF849,736803,LIZARD,0,0.9060161616161616,1.013028,1.0183436,3
KR6703327843,736803,LIZARD,0,0.9344777777777776,1.0194678,1.0229491,3
KR6683318846,736804,STEP,0,0.908627,1.0198568,1.0292828,3
KR65033AG847,736804,STEP,0,0.929727,1.0018035,1.005971,3
KR6523387845,736804,STEP,1,0.932766,1.0102869,1.0130897,3
KR6733315842,736804,STEP,1,0.8391139999999999,0.9900218,0.99501204,3
KR6653336844,736804,STEP,1,0.9001370000000001,1.0058303,1.011164,3
KR6523385849,736804,LIZARD,0,0.91115,1.0096627,1.0119512,3
KR6523386847,736804,STEP,1,0.963096,1.0109546,1.0149809,3
KR65733BY843,736804,STEP,0,0.9555575757575758,1.013567,1.0203679,3
KR6523388843,736804,STEP,0,0.897934,1.0220214,1.0271428,3
KR65733AC841,736804,STEP,1,0.9592424242424242,1.0103189,1.0119108,3
KR6523383844,736804,STEP,0,0.934662,1.0049912,1.0079662,3
KR6529384846,736804,STEP,1,0.890594,0.97444046,0.9774579,2
KR65733AW849,736804,STEP,1,0.900228,1.0018913,1.0086907,3
KR65733BQ849,736804,STEP,0,0.907076,1.014335,1.0273715,3
KR65233A6842,736804,STEP,1,0.97079898989899,1.0119318,1.0147536,3
KR65333EV842,736804,STEP,1,1.0063313131313132,1.0148573,1.0238677,3
KR65733BM848,736804,STEP,1,0.971709,1.0022423,1.0103817,3
KR65733BN846,736804,STEP,1,0.931952,1.0042208,1.0082514,3
KR65733BP841,736804,STEP,1,0.8965629999999999,1.0007552,1.0113984,3
KR65733AE847,736804,STEP,1,0.9608454545454548,1.0081912,1.0090412,3
KR6543368841,736804,LIZARD,0,1.0243434343434343,1.0145726,1.0169511,3
KR65533AZ846,736804,STEP,1,0.9507838383838384,1.0139933,1.0169487,3
KR6543363842,736804,STEP,1,1.0221,1.0078921,1.0139349,3
KR6543362844,736804,LIZARD,0,1.0152,1.0051455,1.0090537,3
KR6513329849,736804,STEP,1,0.941680808080808,1.0171329,1.020756,3
KR6613379843,736804,STEP,1,0.908851,1.0037795,1.0085114,3
KR65733AD849,736804,STEP,1,0.9652282828282828,1.010743,1.013962,3
KR6659340840,736804,STEP,1,0.90202,0.8894726,0.89226884,1
KR65333FE845,736807,STEP,0,0.997538,1.0183798,1.0264293,3
KR65733C8841,736807,LIZARD,0,0.9639666666666667,1.0120682,1.0168188,3
KR65733BW847,736807,LIZARD,0,0.9558505050505052,1.0097371,1.0145003,3
KR65733CT841,736807,STEP,1,0.925535,1.0011408,1.0102426,3
KR67033AA848,736807,LIZARD,0,0.917201,1.0038645,1.0090269,3
KR67033A9844,736807,LIZARD,0,0.915256,1.0036745,1.0117804,3
KR67033AB846,736807,STEP,1,0.937808,1.0074756,1.0135703,3
KR65733C2844,736807,STEP,0,0.9393777777777778,1.0055579,1.0116705,3
KR6513346843,736807,STEP,1,0.943384,1.0089587,1.0159664,3
KR65733CX843,736807,STEP,1,0.957585,1.0034229,1.0107988,3
KR65033BN841,736807,LIZARD,0,0.931629,1.0113877,1.016856,3
KR65033BM843,736807,STEP,0,0.911075,1.0013272,1.0084832,3
KR65833BB849,736807,STEP,0,0.9399474747474748,1.0034155,1.00794,3
KR65833B8841,736807,STEP,0,0.9094090909090908,1.0053785,1.0129492,3
KR65833BA841,736807,LIZARD,0,0.9244232323232324,1.0149163,1.0201869,3
KR65733C4840,736807,STEP,0,0.9244616161616162,1.0101985,1.0183104,3
KR65833B9849,736807,LIZARD,0,0.9200919191919192,1.0113354,1.0171382,3
KR6513347841,736807,STEP,1,0.919594,1.0067749,1.0145719,3
KR67033AC844,736807,STEP,1,0.918871,1.0017087,1.0114647,3
KR6663332841,736807,LIZARD,0,0.9856,1.0013779,1.0074774,3
KR65033BQ844,736807,LIZARD,0,0.93121,1.0089173,1.0146356,3
KR65533DR847,736807,STEP,0,0.9490979797979796,1.0012637,1.0098194,3
KR65533DS845,736807,STEP,0,0.9404424242424242,1.0089277,1.0153155,3
