payoff,split,origin,monthly,structure,axis,offset,scope,n_families,mean_delta,median_delta,min_delta,max_delta,mean_delta_se,positive,negative
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,coupon_regular,0.005,terms,23,28.479894505476047,29.12328764394286,14.072661909376052,43.434562889216615,0.08296714373634613,23,0
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,coupon_regular,0.01,terms,23,56.959789010952,58.24657528788567,28.1453238187521,86.86912577843256,0.16593428747269226,23,0
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,first_strike,-0.05,terms,23,16.770311553371364,6.679723929768628,-46.29911769901752,79.91593695039671,1.189906812587618,17,6
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,first_strike,-0.025,terms,23,4.674378703726506,1.541880910675539,-22.99670161259898,36.92811190800681,0.7302822775207881,14,9
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,first_strike,-0.01,terms,23,1.123438224625309,0.0254672726098495,-9.179600532993438,13.710940548718744,0.4269345057614205,12,11
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,first_strike,-0.005,terms,23,0.3449385152415852,0.0305817659838537,-4.7822657583448,5.857527923356379,0.2889828966479132,13,10
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,first_strike,0.005,terms,23,-0.21644565401538998,0.0,-7.005692239458623,4.828002371058012,0.27253135662965755,11,11
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,first_strike,0.01,terms,23,-0.3496137423762355,-0.093541908831881,-14.238448558598613,9.812765975720392,0.3842063573168158,11,12
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,first_strike,0.025,terms,23,0.21056204267262785,0.0099415787970143,-33.40842438963235,24.6768929043567,0.5602046815440701,12,11
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,first_strike,0.05,terms,23,3.01152460691705,0.0117124033552395,-57.88872100874522,47.44048355597907,0.7064171423812994,12,11
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,last_strike,-0.05,terms,23,62.94138335837209,58.09321752203218,6.487168924333759,131.08072368194922,1.4949212671886356,23,0
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,last_strike,-0.025,terms,23,30.62194028899446,28.231959040316376,4.3070431046010365,62.145963734889015,1.0377950040913861,23,0
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,last_strike,-0.01,terms,23,12.115955274786357,10.531674019914217,1.6370080097874895,24.70906756441075,0.6482141449459877,23,0
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,last_strike,-0.005,terms,23,6.023404827040748,5.62624374795092,0.8893388872312502,12.658441865388852,0.45729650929274684,23,0
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,last_strike,0.005,terms,23,-5.814181201015742,-5.615425726560567,-13.234703229084104,-0.6205926371376899,0.4460804876456056,0,23
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,last_strike,0.01,terms,23,-11.726150123869445,-10.934132564647433,-24.65901599825111,-1.7798893625808814,0.6345871602477873,0,23
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,last_strike,0.025,terms,23,-28.544366067963335,-26.90558751147341,-60.18810537036984,-4.931094628439935,0.981054897858,0,23
detailed,stress,previous_real_terms_synthetic,False,LIZARD no-KI,last_strike,0.05,terms,23,-53.98402037603164,-51.77927079140944,-107.5075878531691,-10.515699435466525,1.3286653463906346,0,23
detailed,stress,previous_real_terms_synthetic,False,STEP KI,base,0.0,terms,16,0.0,0.0,0.0,0.0,0.0,0,0
detailed,stress,previous_real_terms_synthetic,False,STEP KI,coupon_regular,-0.01,terms,16,-77.27501037543047,-71.54507934638391,-132.0191190554965,-51.93782049828591,0.18528948757076552,0,16
detailed,stress,previous_real_terms_synthetic,False,STEP KI,coupon_regular,-0.005,terms,16,-38.63750518771516,-35.77253967319257,-66.00955952774825,-25.96891024914298,0.09264474378538287,0,16
detailed,stress,previous_real_terms_synthetic,False,STEP KI,coupon_regular,-0.0025,terms,16,-19.318752593857457,-17.88626983659696,-33.004779763874694,-12.984455124571516,0.046322371892691186,0,16
detailed,stress,previous_real_terms_synthetic,False,STEP KI,coupon_regular,-0.001,terms,16,-7.727501037543179,-7.154507934639591,-13.201911905549542,-5.19378204982862,0.018528948757076436,0,16
detailed,stress,previous_real_terms_synthetic,False,STEP KI,coupon_regular,0.001,terms,16,7.727501037542438,7.154507934637685,5.193782049826476,13.201911905550755,0.018528948757077016,16,0
detailed,stress,previous_real_terms_synthetic,False,STEP KI,coupon_regular,0.0025,terms,16,19.31875259385687,17.88626983659529,12.984455124569374,33.004779763874424,0.04632237189269169,16,0
detailed,stress,previous_real_terms_synthetic,False,STEP KI,coupon_regular,0.005,terms,16,38.63750518771441,35.77253967319152,25.96891024914085,66.00955952774912,0.09264474378538332,16,0
detailed,stress,previous_real_terms_synthetic,False,STEP KI,coupon_regular,0.01,terms,16,77.27501037542915,71.54507934638309,51.937820498283806,132.01911905549724,0.18528948757076633,16,0
detailed,stress,previous_real_terms_synthetic,False,STEP KI,first_strike,-0.05,terms,16,35.92949592157352,29.5212145693216,-178.12969370497453,265.7466735886915,1.9770377206638847,10,6
detailed,stress,previous_real_terms_synthetic,False,STEP KI,first_strike,-0.025,terms,16,16.086670542425168,14.143692558553932,-93.57273987583366,127.23089409431944,1.3955958911292825,10,6
detailed,stress,previous_real_terms_synthetic,False,STEP KI,first_strike,-0.01,terms,16,5.7044187074337325,4.88422142572044,-37.93981909576546,49.80761249212304,0.8730233909401006,9,7
detailed,stress,previous_real_terms_synthetic,False,STEP KI,first_strike,-0.005,terms,16,2.648172052488876,2.651118961931658,-18.556439495999843,23.660122975183565,0.6144808467651431,10,6
detailed,stress,previous_real_terms_synthetic,False,STEP KI,first_strike,0.005,terms,16,-2.8293671281007375,-1.8750401494382838,-24.780754371416123,18.76105989335331,0.6223835212641943,7,9
detailed,stress,previous_real_terms_synthetic,False,STEP KI,first_strike,0.01,terms,16,-5.510199710534624,-3.566213121375567,-50.3925154766211,36.561707114766506,0.8668435114986339,7,9
detailed,stress,previous_real_terms_synthetic,False,STEP KI,first_strike,0.025,terms,16,-12.03562417743182,-8.843956543756601,-117.64124676252771,83.80104477897851,1.3337249094926311,6,10
detailed,stress,previous_real_terms_synthetic,False,STEP KI,first_strike,0.05,terms,16,-21.58486640337618,-13.682098578290503,-227.11486431229176,147.60355618051292,1.8275766318523141,6,10
detailed,stress,previous_real_terms_synthetic,False,STEP KI,ki_barrier,-0.05,terms,16,85.91100761438744,53.19035354584274,8.057863237303714,229.8666665665101,1.8718028720699411,16,0
detailed,stress,previous_real_terms_synthetic,False,STEP KI,ki_barrier,-0.025,terms,16,43.729880134809946,30.673259010872876,2.8393426038779457,115.3243211731907,1.3334430976716882,16,0
detailed,stress,previous_real_terms_synthetic,False,STEP KI,ki_barrier,-0.01,terms,16,17.589104595770603,13.116163222894022,0.9919236145076982,47.13460976697523,0.843559068823609,16,0
detailed,stress,previous_real_terms_synthetic,False,STEP KI,ki_barrier,-0.005,terms,16,8.76729287026281,6.89096155222298,0.4573617580934725,23.88488822155424,0.5948877804539648,16,0
detailed,stress,previous_real_terms_synthetic,False,STEP KI,ki_barrier,0.005,terms,16,-9.045081104067448,-6.672649295996105,-23.90060009275618,-0.4696533796165905,0.6016786734995199,0,16
detailed,stress,previous_real_terms_synthetic,False,STEP KI,ki_barrier,0.01,terms,16,-17.453891222455717,-13.343214020568698,-42.72022857068388,-0.7415533010639118,0.8360114634581028,0,16
detailed,stress,previous_real_terms_synthetic,False,STEP KI,ki_barrier,0.025,terms,16,-43.48979321879146,-34.12524843604519,-104.42641157253802,-1.1694337027064443,1.3083190292640952,0,16
detailed,stress,previous_real_terms_synthetic,False,STEP KI,ki_barrier,0.05,terms,16,-83.64651408498021,-66.9474438436725,-198.5631574754007,-1.426484985973904,1.7889498752835136,0,16
detailed,stress,previous_real_terms_synthetic,False,STEP KI,last_strike,-0.05,terms,16,7.268162018361915,4.790033989519477,0.0,30.94676836657887,0.43210650865492745,15,0
detailed,stress,previous_real_terms_synthetic,False,STEP KI,last_strike,-0.025,terms,16,3.1335341307124285,1.9697298236416099,0.0,14.429139319822628,0.2718173344591612,14,0
detailed,stress,previous_real_terms_synthetic,False,STEP KI,last_strike,-0.01,terms,16,1.1834247210536957,0.7551816865563223,0.0,5.108886127824215,0.16644966807491585,14,0
detailed,stress,previous_real_terms_synthetic,False,STEP KI,last_strike,-0.005,terms,16,0.5575824268518413,0.23400161782490198,0.0,2.268274021478569,0.10999394776840075,13,0
detailed,stress,previous_real_terms_synthetic,False,STEP KI,last_strike,0.005,terms,16,-0.4821854052744637,-0.2840727511309411,-2.413460324639997,0.0,0.10388464741360336,0,13
detailed,stress,previous_real_terms_synthetic,False,STEP KI,last_strike,0.01,terms,16,-0.9603824775507441,-0.6263801303835872,-4.722330816436032,0.0,0.1454674207701347,0,13
detailed,stress,previous_real_terms_synthetic,False,STEP KI,last_strike,0.025,terms,16,-2.3116124319277738,-1.5078928764919952,-12.769569243163104,0.0,0.22373467844510253,0,14
detailed,stress,previous_real_terms_synthetic,False,STEP KI,last_strike,0.05,terms,16,-3.8908148840333157,-2.3936573948555298,-21.603103038439205,0.0,0.2865249254732899,0,14
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,base,0.0,terms,20,0.0,0.0,0.0,0.0,0.0,0,0
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,coupon_regular,-0.01,terms,20,-67.28067674044465,-67.2421840584054,-101.26511804690576,-50.552850485588166,0.15098375107107118,0,20
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,coupon_regular,-0.005,terms,20,-33.64033837022236,-33.62109202920274,-50.63255902345283,-25.276425242793007,0.07549187553553552,0,20
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,coupon_regular,-0.0025,terms,20,-16.82016918511101,-16.81054601460128,-25.3162795117262,-12.638212621396503,0.03774593776776797,0,20
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,coupon_regular,-0.001,terms,20,-6.728067674044299,-6.724218405840526,-10.126511804689622,-5.055285048557312,0.01509837510710726,0,20
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,coupon_regular,0.001,terms,20,6.728067674044899,6.724218405841414,5.0552850485572645,10.126511804691267,0.015098375107106848,20,0
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,coupon_regular,0.0025,terms,20,16.820169185111613,16.810546014602146,12.638212621396477,25.3162795117266,0.03774593776776753,20,0
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,coupon_regular,0.005,terms,20,33.64033837022245,33.62109202920262,25.27642524279297,50.632559023452885,0.07549187553553556,20,0
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,coupon_regular,0.01,terms,20,67.28067674044519,67.2421840584054,50.55285048558597,101.26511804690723,0.15098375107107104,20,0
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,first_strike,-0.05,terms,20,94.5669354428507,105.98579642679728,-1.8149639865725955,199.6046267777264,2.2341970847808392,19,1
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,first_strike,-0.025,terms,20,46.01168883953709,51.647265675826745,-3.664002082175093,96.49473752406648,1.5898340135981877,19,1
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,first_strike,-0.01,terms,20,18.123786570108404,20.34767494682289,-1.8588346340984927,38.27824690366835,1.0104720567533574,19,1
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,first_strike,-0.005,terms,20,8.937183417929564,10.225445385515311,-1.4176447546588828,18.48420121873469,0.7133077523447529,19,1
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,first_strike,0.005,terms,20,-8.69104021402285,-10.093425486731356,-16.72775067016212,1.0399350503219589,0.7071009179927554,2,18
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,first_strike,0.01,terms,20,-17.537541170739324,-19.87283201409883,-35.022270241037525,2.520875196996628,1.0035984122024058,1,19
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,first_strike,0.025,terms,20,-41.613285458269175,-50.014718628380706,-87.18673065973418,7.593168675518636,1.5594162803085203,1,19
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,first_strike,0.05,terms,20,-76.6986034163057,-97.18944882131547,-174.3819838480521,20.292583068405797,2.148359310091733,3,17
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,last_strike,-0.05,terms,20,69.70396472462158,50.4022634480838,4.432424778924083,221.076481901243,1.5461977712843682,20,0
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,last_strike,-0.025,terms,20,33.35268369917339,24.92311494893515,2.184157349372522,106.6886855728732,1.0638947114123265,20,0
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,last_strike,-0.01,terms,20,12.895323711407732,10.095826191787229,0.7912286086670829,41.75131401815498,0.6588201309602032,20,0
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,last_strike,-0.005,terms,20,6.328723956597496,4.803705189610612,0.3756772512448389,20.673223480149908,0.459903323541435,20,0
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,last_strike,0.005,terms,20,-6.246021918915156,-4.514781129303341,-19.58984553350577,-0.4094629294126952,0.4555307351638594,0,20
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,last_strike,0.01,terms,20,-12.307426029512335,-8.638339528269533,-38.58304563703874,-0.8881380052466555,0.6363907856597888,0,20
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,last_strike,0.025,terms,20,-29.37006042465138,-20.535568783257638,-90.70685077048137,-1.8415818134723465,0.9757582229063317,0,20
detailed,stress,previous_real_terms_synthetic,False,STEP no-KI,last_strike,0.05,terms,20,-54.7821615824333,-38.76274931996984,-171.19026705210592,-3.624883494032895,1.3136349512230139,0,20
detailed,stress,published_monthly,True,LIZARD no-KI,base,0.0,terms,1,0.0,0.0,0.0,0.0,0.0,0,0
detailed,stress,published_monthly,True,LIZARD no-KI,coupon_regular,-0.01,terms,1,-102.27940074034662,-102.27940074034662,-102.27940074034662,-102.27940074034662,0.1806894410617485,0,1
detailed,stress,published_monthly,True,LIZARD no-KI,coupon_regular,-0.005,terms,1,-51.13970037017303,-51.13970037017303,-51.13970037017303,-51.13970037017303,0.0903447205308746,0,1
detailed,stress,published_monthly,True,LIZARD no-KI,coupon_regular,-0.0025,terms,1,-25.569850185086956,-25.569850185086956,-25.569850185086956,-25.569850185086956,0.0451723602654377,0,1
detailed,stress,published_monthly,True,LIZARD no-KI,coupon_regular,-0.001,terms,1,-10.22794007403409,-10.22794007403409,-10.22794007403409,-10.22794007403409,0.0180689441061754,0,1
detailed,stress,published_monthly,True,LIZARD no-KI,coupon_regular,0.001,terms,1,10.227940074034786,10.227940074034786,10.227940074034786,10.227940074034786,0.0180689441061751,1,0
detailed,stress,published_monthly,True,LIZARD no-KI,coupon_regular,0.0025,terms,1,25.569850185086867,25.569850185086867,25.569850185086867,25.569850185086867,0.0451723602654371,1,0
detailed,stress,published_monthly,True,LIZARD no-KI,coupon_regular,0.005,terms,1,51.13970037017299,51.13970037017299,51.13970037017299,51.13970037017299,0.090344720530874,1,0
detailed,stress,published_monthly,True,LIZARD no-KI,coupon_regular,0.01,terms,1,102.27940074034662,102.27940074034662,102.27940074034662,102.27940074034662,0.180689441061748,1,0
detailed,stress,published_monthly,True,LIZARD no-KI,first_strike,-0.05,terms,1,-32.83341690534548,-32.83341690534548,-32.83341690534548,-32.83341690534548,0.8851481357215106,0,1
detailed,stress,published_monthly,True,LIZARD no-KI,first_strike,-0.025,terms,1,-16.64341329086237,-16.64341329086237,-16.64341329086237,-16.64341329086237,0.585892590514971,0,1
detailed,stress,published_monthly,True,LIZARD no-KI,first_strike,-0.01,terms,1,-6.360804188901568,-6.360804188901568,-6.360804188901568,-6.360804188901568,0.363837242399922,0,1
detailed,stress,published_monthly,True,LIZARD no-KI,first_strike,-0.005,terms,1,-3.2782772468190573,-3.2782772468190573,-3.2782772468190573,-3.2782772468190573,0.2464803767872274,0,1
detailed,stress,published_monthly,True,LIZARD no-KI,first_strike,0.005,terms,1,3.2212604682065424,3.2212604682065424,3.2212604682065424,3.2212604682065424,0.2353222474739498,1,0
detailed,stress,published_monthly,True,LIZARD no-KI,first_strike,0.01,terms,1,6.519594550231369,6.519594550231369,6.519594550231369,6.519594550231369,0.323698756502752,1,0
detailed,stress,published_monthly,True,LIZARD no-KI,first_strike,0.025,terms,1,15.60517141369222,15.60517141369222,15.60517141369222,15.60517141369222,0.505915439258184,1,0
detailed,stress,published_monthly,True,LIZARD no-KI,first_strike,0.05,terms,1,30.410236068468837,30.410236068468837,30.410236068468837,30.410236068468837,0.6313773571537616,1,0
detailed,stress,published_monthly,True,LIZARD no-KI,last_strike,-0.05,terms,1,50.83635982115327,50.83635982115327,50.83635982115327,50.83635982115327,1.4094074417648073,1,0
detailed,stress,published_monthly,True,LIZARD no-KI,last_strike,-0.025,terms,1,26.68187331005922,26.68187331005922,26.68187331005922,26.68187331005922,1.012205646060103,1,0
detailed,stress,published_monthly,True,LIZARD no-KI,last_strike,-0.01,terms,1,11.156430878947305,11.156430878947305,11.156430878947305,11.156430878947305,0.6509821245495738,1,0
