item,isu_ord,opt_type,ki_yn,fair,mc,mc_iv,n_iv_udl,hv_ns,iv_boot,iv_ns,hv_ns_se,iv_boot_se,iv_ns_se
KR65133DZ534,735687,STEP,0,0.9354070707070709,0.9976284,0.9980029,0,0.9975430541012437,0.9977908758115024,0.9975430541012437,0.0004925333111048344,0.0005067300220698635,0.0004925333111048344
KR65733DK533,735687,STEP,1,0.8814929292929293,1.0002468,1.0006007,0,0.9994697062563151,1.0000321625180542,0.9994697062563151,0.0008008219721320991,0.0008279559502712962,0.0008008219721320991
KR6723378537,735687,STEP,1,0.903598,0.9796153,0.9790223,0,0.9793813004590571,0.9788811488986016,0.9793813004590571,0.0008234761382031106,0.0008448028448727891,0.0008234761382031106
KR65033CS533,735687,STEP,0,0.9300454545454546,0.9972821,0.99744844,0,0.9977247374765575,0.9978855275668204,0.9977247374765575,0.0006761773724063132,0.0006988382243764985,0.0006761773724063132
KR65033DT539,735687,STEP,0,0.95104305,1.0004451,1.0016893,0,1.0007422855582089,1.0015277842167765,1.0007422855582089,0.00061488196106771,0.0006377537650649957,0.00061488196106771
KR65033DS531,735687,STEP,0,0.93057716,0.99762666,0.99973845,0,0.997637448252365,0.9996885380208492,0.997637448252365,0.0008175329397840266,0.0008545254033638411,0.0008175329397840266
KR65033DY539,735687,STEP,0,0.92837149,1.0017914,1.0019351,0,0.9999535110045225,1.0005850968241692,0.9999535110045225,0.0006934586346168697,0.0007231238812237013,0.0006934586346168697
KR65833CV530,735687,STEP,1,0.8387965000000001,0.97598886,0.9739937,0,0.9747223892856389,0.9737601746447384,0.9747223892856389,0.0010567273701380222,0.0010827923123596951,0.0010567273701380222
KR65033E0538,735687,STEP,0,0.90939165,1.0070829,1.0077714,0,1.0078246816381813,1.0088135904271156,1.0078246816381813,0.0006739487879319212,0.0007032925713003076,0.0006739487879319212
KR65033DZ536,735687,STEP,0,0.91954749,1.0004478,1.0003082,0,0.9989498211756349,0.9999477900495752,0.9989498211756349,0.0006984037141407066,0.0007280172183142011,0.0006984037141407066
KR65033DR533,735687,STEP,0,0.92109958,0.9942268,0.9935233,0,0.9934675219848752,0.9941569679565728,0.9934675219848752,0.000862083266499565,0.0008947748537103427,0.000862083266499565
KR65033DX531,735687,STEP,0,0.93251838,0.9973442,0.99896395,0,0.9980333683323115,0.99848877142407,0.9980333683323115,0.0005963672308566854,0.0006210083558166098,0.0005963672308566854
KR65033DB537,735687,STEP,0,0.9589383838383838,1.001595,1.0029985,0,1.0025820080816745,1.0032086268704385,1.0025820080816745,0.0006192389920649855,0.0006448010964123258,0.0006192389920649855
KR65033DV535,735687,STEP,0,0.97684296,1.0026792,1.0033482,0,1.002284533084929,1.0027969841618092,1.002284533084929,0.0003167407501798854,0.0003252799460109911,0.0003167407501798854
KR6773336534,735687,STEP,1,0.9301949494949496,1.0018531,1.0030304,0,1.0016694540657103,1.002588059233874,1.0016694540657103,0.0005540134592904179,0.0005735826770760152,0.0005540134592904179
KR6773335536,735687,STEP,1,0.9422515151515152,1.0001999,1.0000926,0,0.9999631549518555,1.000447972779721,0.9999631549518555,0.00045997570067847504,0.0004715265783205212,0.00045997570067847504
KR65733CA536,735687,STEP,0,0.939420202020202,0.9841137,0.9864902,0,0.9845689959924668,0.9861018023598939,0.9845689959924668,0.000982757558486164,0.0010221002162015265,0.000982757558486164
KR65733C9534,735687,STEP,0,0.927957575757576,0.99444294,0.9943275,0,0.9940359212279319,0.9940303237650543,0.9940359212279319,0.0005029716473507804,0.0005157458141572409,0.0005029716473507804
KR65033DW533,735687,STEP,0,0.95886522,1.0022246,1.0026368,0,1.0024980590227992,1.0032169968627394,1.0024980590227992,0.00044755145117171335,0.00046039146180520225,0.00044755145117171335
KR65733CB534,735687,STEP,0,0.9399616161616162,0.99581325,0.99588335,0,0.9949086098320782,0.9951656655486674,0.9949086098320782,0.00048170070178884275,0.0004956326558885874,0.00048170070178884275
KR6773342532,735687,STEP,1,0.9134767676767676,0.99743444,0.9984239,0,0.9974834014471621,0.9979003236588091,0.9974834014471621,0.0006427784183981676,0.0006606352224938976,0.0006427784183981676
KR65733DE536,735687,STEP,1,0.891381,0.98765504,0.98786247,0,0.9903300545495003,0.9898444928314537,0.9903300545495003,0.0007006358303435126,0.0007164599215186783,0.0007006358303435126
KR6773333531,735687,STEP,0,0.9396070707070708,0.99693805,0.9974459,0,0.9978083988245576,0.9983103485539555,0.9978083988245576,0.00047135945772972486,0.0004833125079983026,0.00047135945772972486
KR6773334539,735687,STEP,0,0.922471717171717,0.9982738,0.9995252,0,0.9988913278959691,0.9996267012719064,0.9988913278959691,0.0005840039247688861,0.0006056903175162261,0.0005840039247688861
KR65733DH539,735687,STEP,1,0.884985,0.9500281,0.95072895,0,0.9500652200680226,0.9498792972993105,0.9500652200680226,0.0010578821166641018,0.0010849547947154499,0.0010578821166641018
KR65733DD538,735687,STEP,1,0.873877,1.0008129,1.0014992,0,1.001913170125708,1.001842881019786,1.001913170125708,0.0008164235100138568,0.0008412200803114016,0.0008164235100138568
KR65033D8532,735687,STEP,0,0.945386,1.0096039,1.0107089,0,1.0085561655994504,1.0091720565974713,1.0085561655994504,0.0006254835569745998,0.000650009933021924,0.0006254835569745998
KR65033D7534,735687,STEP,0,0.924189,1.0087101,1.010039,0,1.0096863987617195,1.0109764788590372,1.0096863987617195,0.0007019397512018069,0.0007317978720146375,0.0007019397512018069
KR65033E2534,735687,STEP,1,0.904198,0.9868898,0.98668826,0,0.9869638304289431,0.9867848321706056,0.9869638304289431,0.0007159405217405579,0.0007291861081240228,0.0007159405217405579
KR6663357533,735687,STEP,1,0.9972,0.9718606,0.9732917,0,0.9746759837318212,0.9736951269548386,0.9746759837318212,0.001060200158879485,0.0010855314365395491,0.001060200158879485
KR65333DT533,735688,STEP,1,0.9994949494949495,0.9957132,0.99570656,0,0.9958911102585495,0.9957227896146477,0.9958911102585495,0.0004851814182380998,0.0004997593448838949,0.0004851814182380998
KR65133D2534,735688,STEP,1,0.859836,0.96360755,0.9625276,0,0.9630821072816849,0.9627200940430164,0.9630821072816849,0.0008702390643538909,0.0008889624856756148,0.0008702390643538909
KR6543390530,735688,STEP,0,0.9134343434343436,0.9989511,1.0020546,0,1.00058777490966,1.0008564271897078,1.00058777490966,0.0009554010360589421,0.00099265023932467,0.0009554010360589421
KR65733DS536,735688,STEP,1,0.929085,0.9942063,0.99367326,0,0.9932082303013653,0.9932641531020403,0.9932082303013653,0.0005162809409361226,0.0005274488565081471,0.0005162809409361226
KR65133D3532,735688,STEP,1,0.8719049999999999,0.963944,0.96233255,0,0.9629028659179807,0.9623558305997402,0.9629028659179807,0.0008719547527633668,0.0008915978388812398,0.0008719547527633668
KR65733DV530,735688,STEP,1,0.913384,0.9982096,1.0000062,0,0.9990941887281836,1.000040248414129,0.9990941887281836,0.0005790780951972516,0.0005929951148156397,0.0005790780951972516
KR65733DW538,735688,STEP,1,0.874509,0.9992148,0.99918765,0,0.9992289374556392,0.9994099657773972,0.9992289374556392,0.0008313441403912441,0.0008544708029705999,0.0008313441403912441
KR65833CZ531,735688,STEP,0,0.9389363636363636,0.99665785,0.9971609,0,0.9966351197637617,0.9969520452771335,0.9966351197637617,0.0004851950478090569,0.0004992215503877129,0.0004851950478090569
KR65133D5537,735688,STEP,1,0.8841829999999999,0.9635164,0.9635952,0,0.9622605673745275,0.9618004820272327,0.9622605673745275,0.0008764307581217289,0.000895294636006565,0.0008764307581217289
KR65133D4530,735688,STEP,1,0.885208,0.964049,0.96258134,0,0.9641281989622861,0.9636788782369345,0.9641281989622861,0.0008663000791282137,0.0008847785879825525,0.0008663000791282137
KR65733DP532,735688,STEP,1,0.907936,0.95559037,0.95488095,0,0.9565357270997018,0.9558695138543845,0.9565357270997018,0.000987286015323743,0.00101157522648056,0.000987286015323743
KR65133F0536,735688,STEP,1,0.905529292929293,0.9963594,0.9970891,0,0.9965340009823441,0.9968073645979166,0.9965340009823441,0.0006500152574688025,0.0006703883091808879,0.0006500152574688025
KR65733DT534,735688,STEP,0,0.895955,1.0012435,1.0035435,0,1.001636802400276,1.003211615339294,1.001636802400276,0.0007796442322620392,0.0008149437797071649,0.0007796442322620392
KR6543310546,735689,STEP,1,0.9588888888888888,0.92339045,0.92455006,0,0.9243057335812599,0.9251100734464824,0.9243057335812599,0.0007506590494747236,0.0007638354035000385,0.0007506590494747236
KR6543309548,735689,STEP,1,0.9781818181818182,1.0121903,1.0123116,0,1.0112952213536948,1.012144566180557,1.0112952213536948,0.0006166181819962464,0.0006319897993101976,0.0006166181819962464
KR6543302543,735690,STEP,1,0.9242,0.9862343,0.98571336,0,0.9857268204368651,0.9852431570835412,0.9857268204368651,0.0008126325554327859,0.0008232926980287467,0.0008126325554327859
KR6543314548,735690,STEP,1,0.942929292929293,1.0031518,1.0024136,0,1.0010399285372347,1.0013607537478209,1.0010399285372347,0.0008183403052214215,0.0008358893918218827,0.0008183403052214215
KR6543319547,735690,STEP,0,0.9457575757575758,0.9942572,0.9950722,0,0.9936744827006012,0.993913893776387,0.9936744827006012,0.0007011501571632104,0.0007135480415830614,0.0007011501571632104
KR6543315545,735690,STEP,1,0.9414141414141414,1.0010529,1.000749,0,1.0015564317692072,1.0017206249184907,1.0015564317692072,0.0008110413537864687,0.0008290098075502297,0.0008110413537864687
KR6543303541,735690,STEP,1,0.9767,0.9943195,0.99612266,0,0.9939112065248191,0.9957143677391112,0.9939112065248191,0.0005820781174894323,0.0005968477238554076,0.0005820781174894323
KR6543320545,735691,STEP,1,0.944040404040404,0.9896102,0.9903342,0,0.9895117732677609,0.9892613176926971,0.9895117732677609,0.0007250899553820772,0.0007359648994519197,0.0007250899553820772
KR6703304545,735694,STEP,0,0.9770685483870968,1.0014473,1.0015317,0,1.0016468490570785,1.0019935134436935,1.0016468490570785,0.000309733785482282,0.000313976145053094,0.000309733785482282
KR6703305542,735694,STEP,0,0.9366262626262628,0.99741757,0.9983832,0,0.99669156778045,0.997032181635499,0.99669156778045,0.0006282096245551159,0.00064028937517837,0.0006282096245551159
20150406000296_12744,735695,STEP,0,0.9320686868686868,0.99563926,0.99627036,0,0.995317430415377,0.9953955076243728,0.995317430415377,0.0005060385102607193,0.0005145609366620037,0.0005060385102607193
KR6523315549,735695,STEP,1,0.894068,1.0013522,1.0019138,0,1.0020627066168935,1.0028410829268395,1.0020627066168935,0.0007004824390853696,0.0007150076239995198,0.0007004824390853696
KR6503361547,735696,STEP,0,0.930348,1.005515,1.0059049,0,1.0050811901111156,1.005523609464243,1.0050811901111156,0.0007210293452286664,0.0007404455034841145,0.0007210293452286664
KR6703306540,735696,STEP,1,0.9336828282828282,0.993112,0.9930464,0,0.9930130590997637,0.9931470879614354,0.9930130590997637,0.0006432725808117203,0.0006554393573948756,0.0006432725808117203
KR6773301546,735696,STEP,1,0.9163111111111112,0.9985897,0.9979242,0,0.9973565410099924,0.9972981617547572,0.9973565410099924,0.0006612056168617718,0.00067483393988416,0.0006612056168617718
KR6523336545,735696,STEP,0,0.89379898989899,0.9948436,0.99479336,0,0.9951795267924667,0.995163748062402,0.9951795267924667,0.000695673592022984,0.0007099950560906211,0.000695673592022984
KR6553345549,735696,STEP,1,0.8933383838383837,0.98916924,0.989253,0,0.9904416416000574,0.9907777642983944,0.9904416416000574,0.0008648211602474362,0.0008855695029548374,0.0008648211602474362
KR6793307549,735696,STEP,1,0.9385454545454546,0.9975172,0.9978424,0,0.9963514235261828,0.99642823985219,0.9963514235261828,0.0006740023751338055,0.0006867924666316454,0.0006740023751338055
KR6773302544,735696,STEP,1,0.944521212121212,1.0002766,1.0005985,0,0.9992900385189801,0.9993996357232332,0.9992900385189801,0.0004994478963987001,0.0005085515461584209,0.0004994478963987001
KR6523308544,735696,STEP,1,0.8669370000000001,0.980637,0.9804749,0,0.98005605683811,0.979702297464013,0.98005605683811,0.000844557465376301,0.0008560021522435923,0.000844557465376301
KR6593338546,735696,STEP,1,1.0300585858585858,0.99956954,1.0009106,0,0.9999202790204436,1.0001062074642628,0.9999202790204436,0.0008240702148025557,0.0008410509081681238,0.0008240702148025557
KR6553343544,735696,STEP,1,0.8908515151515152,1.0112134,1.0118922,0,1.0119948757104575,1.0130100576393306,1.0119948757104575,0.0006132111245120092,0.0006268146570201943,0.0006132111245120092
KR6543331542,735696,STEP,1,0.9402020202020202,1.0023707,1.002096,0,1.0016757641725242,1.0019458195339888,1.0016757641725242,0.0008114559159353701,0.0008285720656999539,0.0008114559159353701
KR6553344542,735696,STEP,1,0.9308090909090908,0.9995355,0.99953276,0,1.0004452557031065,1.000819885027036,1.0004452557031065,0.00047702859583371163,0.00048327342523830116,0.00047702859583371163
KR6523310540,735696,STEP,1,0.8790479999999999,0.9941296,0.99258065,0,0.9945345354832709,0.9946795404836536,0.9945345354832709,0.000738033917239042,0.0007485570788658039,0.000738033917239042
KR6503302541,735696,STEP,0,0.95880202020202,1.0006081,1.0024679,0,1.0002495307113974,1.0015207071393728,1.0002495307113974,0.0006629844223027938,0.0006839099312828317,0.0006629844223027938
KR6593339544,735696,STEP,1,1.020169696969697,0.9965464,0.9971841,0,0.998035514197126,0.9978534442346543,0.998035514197126,0.0007555779997167187,0.0007640175303951718,0.0007555779997167187
KR6593337548,735696,STEP,1,1.0250828282828282,1.0011066,1.0019256,0,1.000897879767418,1.0014377930380405,1.000897879767418,0.00057592666953241,0.0005878808317799129,0.00057592666953241
KR6523312546,735696,STEP,1,0.872159,1.0124161,1.0120552,0,1.0117766650814564,1.0123659104246645,1.0117766650814564,0.0007926393994862456,0.000808332093370909,0.0007926393994862456
KR6523311548,735696,STEP,0,0.868674,0.9392695,0.9360103,0,0.9393612452227622,0.9379528242651373,0.9393612452227622,0.001132455962258828,0.0011443353625149066,0.001132455962258828
KR6583310547,735697,STEP,0,0.9113378787878788,0.98820907,0.9887854,0,0.9877963539965451,0.9880273947559297,0.9877963539965451,0.0009083065983036139,0.0009264528987971271,0.0009083065983036139
KR6503343545,735697,STEP,0,0.936944,0.99659264,0.99819297,0,0.9981555067222565,0.998365852726996,0.9981555067222565,0.0006699657318940248,0.0006859436191580966,0.0006699657318940248
KR6593348545,735697,STEP,1,1.0,0.9983858,0.9987794,0,0.9981228411216289,0.9985990213748067,0.9981228411216289,0.0006134995210046221,0.000625566970667008,0.0006134995210046221
KR6503339543,735697,STEP,0,1.0,0.9985602,1.0001457,0,0.9989713299952447,1.0001382586941123,0.9989713299952447,0.0007013079123144258,0.0007229197007694278,0.0007013079123144258
KR6583309549,735697,STEP,0,0.927509595959596,0.99168324,0.99133885,0,0.9914252548851072,0.9912508111666888,0.9914252548851072,0.0007419554889580522,0.0007567514848345154,0.0007419554889580522
KR6583306545,735697,STEP,0,0.9128944444444446,0.99463105,0.9942698,0,0.9945599909365177,0.9946288413062692,0.9945599909365177,0.0007467173269893714,0.0007603771706587133,0.0007467173269893714
KR6703309544,735697,STEP,1,0.963730303030303,0.9973739,0.9974311,0,0.997827874950692,0.9979810165058821,0.997827874950692,0.000513697170569333,0.0005217257535162244,0.000513697170569333
KR6503310544,735697,STEP,0,0.950739,1.0072663,1.0049298,0,1.0061230650343,1.0065011505361647,1.0061230650343,0.0006574070900354777,0.0006721868360457509,0.0006574070900354777
KR6513352544,735697,STEP,1,0.8768818181818181,0.99423784,0.9962121,0,0.9944767172303051,0.9944647869616747,0.9944767172303051,0.0008705651708051823,0.0008886421209669938,0.0008705651708051823
KR6583305547,735697,STEP,0,0.925861111111111,0.99823123,0.99758166,0,0.9972732404928655,0.9974796332582831,0.9972732404928655,0.0006588802967064793,0.0006739436230750336,0.0006588802967064793
KR6583304540,735697,STEP,0,0.9485146464646464,0.9978194,0.99844074,0,0.9988319466471672,0.9991108049388975,0.9988319466471672,0.0004985559780643244,0.0005088314932398979,0.0004985559780643244
KR6503342547,735697,STEP,0,0.927128,0.99315214,0.99326646,0,0.9931592313677072,0.9935009994994849,0.9931592313677072,0.0006534090453572824,0.000667497621772487,0.0006534090453572824
KR6583308541,735697,STEP,0,0.8878176767676769,1.0001103,1.0003155,0,0.9992013876616955,0.9990774741124362,0.9992013876616955,0.0010219511307432254,0.0010453672999190763,0.0010219511307432254
KR6583307543,735697,STEP,0,0.9382611111111112,0.9921286,0.9925487,0,0.9933947060406209,0.9932066767044365,0.9933947060406209,0.0005431984698177235,0.000552313988977657,0.0005431984698177235
KR6793308547,735697,STEP,1,0.962479797979798,0.9979883,0.99806005,0,0.9969977407936007,0.9970689172726125,0.9969977407936007,0.0005319025727486981,0.0005411682671859553,0.0005319025727486981
KR6583303542,735697,STEP,0,0.9423116161616162,0.9969362,0.9972204,0,0.9973623245991766,0.9974701862953603,0.9973623245991766,0.0005308020847843794,0.0005403865246005425,0.0005308020847843794
KR6533340545,735697,STEP,0,0.9994949494949495,0.99268174,0.9927003,0,0.9928259028181433,0.9929448256634176,0.9928259028181433,0.0007588310822162663,0.0007724974535728082,0.0007588310822162663
KR6503311542,735697,STEP,0,0.929175,1.0011468,1.003374,0,1.0032659338142722,1.0037251911722123,1.0032659338142722,0.0007567559619163538,0.0007761114277617805,0.0007567559619163538
KR6523344549,735697,STEP,1,0.8989646464646465,0.99381965,0.99439675,0,0.9930516729149967,0.9931941267512738,0.9930516729149967,0.00070415403490402,0.0007163144374726988,0.00070415403490402
KR6503344543,735697,STEP,0,0.915275,0.99498415,0.9950125,0,0.9942494964301586,0.99487695521079,0.9942494964301586,0.0007564814012443158,0.0007739447008058674,0.0007564814012443158
KR6523330548,735698,STEP,0,0.8902770000000001,0.955767,0.95607764,0,0.9563667953204363,0.954983642899245,0.9563667953204363,0.0010313697111164484,0.0010450589640495318,0.0010313697111164484
KR6553384548,735698,STEP,1,0.9299848484848484,0.99732804,0.9973645,0,0.9975569499664009,0.9978523319665342,0.9975569499664009,0.0005173194843121351,0.0005244034719891788,0.0005173194843121351
