item,isu_ord,year,tenor,NS,bootstrap,difference_bp,cache_max_abs_diff,par_reprice_max_bp
20220920000313_5032,738428,2022,0.25,0.030100000000000026,0.02785378502887023,-22.462149711297943,3.5388358909926865e-16,4.0245584642661925e-12
20220920000313_5032,738428,2022,0.5,0.03589682434389787,0.03702149987096237,11.246755270645018,3.5388358909926865e-16,4.0245584642661925e-12
20220920000313_5032,738428,2022,1.0,0.04402957665457732,0.041605357292008434,-24.24219362568883,3.5388358909926865e-16,4.0245584642661925e-12
20220920000313_5032,738428,2022,1.5,0.04880255104409011,0.042998797270455295,-58.03753773634818,3.5388358909926865e-16,4.0245584642661925e-12
20220920000313_5032,738428,2022,2.0,0.0513175836643767,0.04369551725967872,-76.2206640469798,3.5388358909926865e-16,4.0245584642661925e-12
20220920000313_5032,738428,2022,3.0,0.052392945622051566,0.04340870386941689,-89.84241752634674,3.5388358909926865e-16,4.0245584642661925e-12
20220920000313_5032,738428,2022,4.0,0.05092734778182351,0.042763418013937286,-81.63929767886228,3.5388358909926865e-16,4.0245584642661925e-12
20220920000313_5032,738428,2022,5.0,0.04861650301122202,0.04222562770689111,-63.90875304330912,3.5388358909926865e-16,4.0245584642661925e-12
20220920000313_5032,738428,2022,7.0,0.0439804460534329,0.04083922840530062,-31.412176481322856,3.5388358909926865e-16,4.0245584642661925e-12
20220920000313_5032,738428,2022,10.0,0.038970000000000025,0.03921171089466541,2.417108946653826,3.5388358909926865e-16,4.0245584642661925e-12
KR6KS00031V9,738446,2022,0.25,0.03690000000000002,0.030035615697290085,-68.64384302709938,3.400058012914542e-16,3.6082248300317588e-12
KR6KS00031V9,738446,2022,0.5,0.04570611258616892,0.03877066860195523,-69.3544398421369,3.400058012914542e-16,3.6082248300317588e-12
KR6KS00031V9,738446,2022,1.0,0.05781288422964666,0.0431381950542878,-146.74689175358856,3.400058012914542e-16,3.6082248300317588e-12
KR6KS00031V9,738446,2022,1.5,0.06460424989929918,0.04318203333133824,-214.22216567960936,3.400058012914542e-16,3.6082248300317588e-12
KR6KS00031V9,738446,2022,2.0,0.06785391956466913,0.043203952469863464,-246.49967094805666,3.400058012914542e-16,3.6082248300317588e-12
KR6KS00031V9,738446,2022,3.0,0.06824600808574711,0.04226138856059303,-259.84619525154085,3.400058012914542e-16,3.6082248300317588e-12
KR6KS00031V9,738446,2022,4.0,0.06484299597871128,0.04176414850320345,-230.78847475507828,3.400058012914542e-16,3.6082248300317588e-12
KR6KS00031V9,738446,2022,5.0,0.06031202686050754,0.04126147710928935,-190.50549751218185,3.400058012914542e-16,3.6082248300317588e-12
KR6KS00031V9,738446,2022,7.0,0.05171729599650405,0.0402682960193923,-114.48999977111747,3.400058012914542e-16,3.6082248300317588e-12
KR6KS00031V9,738446,2022,10.0,0.04267000000000002,0.039089540830748955,-35.804591692510655,3.400058012914542e-16,3.6082248300317588e-12
20221020000008_4165,738463,2022,0.25,0.03990000000000003,0.03675681895075728,-31.431810492427505,3.3306690738754696e-16,3.469446951953614e-12
20221020000008_4165,738463,2022,0.5,0.05059239338197131,0.041401461910254275,-91.90931471717033,3.3306690738754696e-16,3.469446951953614e-12
20221020000008_4165,738463,2022,1.0,0.06504288883704205,0.043723783390002775,-213.19105447039277,3.3306690738754696e-16,3.469446951953614e-12
20221020000008_4165,738463,2022,1.5,0.07282652727543705,0.04349187693950809,-293.3465033592896,3.3306690738754696e-16,3.469446951953614e-12
20221020000008_4165,738463,2022,2.0,0.07619749537557893,0.04337592371426074,-328.21571661318194,3.3306690738754696e-16,3.469446951953614e-12
20221020000008_4165,738463,2022,3.0,0.07542378288484106,0.04226163514911241,-331.6214773572865,3.3306690738754696e-16,3.469446951953614e-12
20221020000008_4165,738463,2022,4.0,0.07010742662587938,0.04161279186660352,-284.94634759275857,3.3306690738754696e-16,3.469446951953614e-12
20221020000008_4165,738463,2022,5.0,0.06357862286914528,0.04100870507585912,-225.6991779328617,3.3306690738754696e-16,3.469446951953614e-12
20221020000008_4165,738463,2022,7.0,0.05158058762487817,0.04002527439778368,-115.55313227094487,3.3306690738754696e-16,3.469446951953614e-12
20221020000008_4165,738463,2022,10.0,0.03915000000000002,0.038939076979094704,-2.1092302090531394,3.3306690738754696e-16,3.469446951953614e-12
KR6MZ0002B45,738489,2022,0.25,0.03990000000000003,0.0367449208597796,-31.550791402204307,2.498001805406602e-16,2.0816681711721685e-12
KR6MZ0002B45,738489,2022,0.5,0.05059239338197131,0.039224111261338596,-113.68282120632712,2.498001805406602e-16,2.0816681711721685e-12
KR6MZ0002B45,738489,2022,1.0,0.06504288883704205,0.040463706462118096,-245.79182374923957,2.498001805406602e-16,2.0816681711721685e-12
KR6MZ0002B45,738489,2022,1.5,0.07282652727543705,0.03938009699720439,-334.46430278232657,2.498001805406602e-16,2.0816681711721685e-12
KR6MZ0002B45,738489,2022,2.0,0.07619749537557893,0.03883829226474754,-373.5920311083139,2.498001805406602e-16,2.0816681711721685e-12
KR6MZ0002B45,738489,2022,3.0,0.07542378288484106,0.03694406643674579,-384.7971644809527,2.498001805406602e-16,2.0816681711721685e-12
KR6MZ0002B45,738489,2022,4.0,0.07010742662587938,0.03605068412541386,-340.56742500465515,2.498001805406602e-16,2.0816681711721685e-12
KR6MZ0002B45,738489,2022,5.0,0.06357862286914528,0.03519652688257452,-283.82095986570766,2.498001805406602e-16,2.0816681711721685e-12
KR6MZ0002B45,738489,2022,7.0,0.05158058762487817,0.034348045214977065,-172.32542409901103,2.498001805406602e-16,2.0816681711721685e-12
KR6MZ0002B45,738489,2022,10.0,0.03915000000000002,0.03353667442667245,-56.13325573327568,2.498001805406602e-16,2.0816681711721685e-12
KR6HN0003762,738515,2022,0.25,0.04020000000000002,0.039702848360679194,-4.971516393208267,2.498001805406602e-16,2.42861286636753e-12
KR6HN0003762,738515,2022,0.5,0.04954781207277636,0.039702489189409995,-98.45322883366363,2.498001805406602e-16,2.42861286636753e-12
KR6HN0003762,738515,2022,1.0,0.06204811081950504,0.039702309603775396,-223.45801215729642,2.498001805406602e-16,2.42861286636753e-12
KR6HN0003762,738515,2022,1.5,0.06860643968714245,0.038104339855275685,-305.0209983186676,2.498001805406602e-16,2.42861286636753e-12
KR6HN0003762,738515,2022,2.0,0.07124711468243965,0.03730535498102583,-339.41759701413815,2.498001805406602e-16,2.42861286636753e-12
KR6HN0003762,738515,2022,3.0,0.0699044971544322,0.03552410823684602,-343.8038891758618,2.498001805406602e-16,2.42861286636753e-12
KR6HN0003762,738515,2022,4.0,0.0646253255791088,0.03460853989581567,-300.16785683293125,2.498001805406602e-16,2.42861286636753e-12
KR6HN0003762,738515,2022,5.0,0.05836992589587556,0.03386360567701589,-245.06320218859665,2.498001805406602e-16,2.42861286636753e-12
KR6HN0003762,738515,2022,7.0,0.047047871238207375,0.03309692194906545,-139.50949289141923,2.498001805406602e-16,2.42861286636753e-12
KR6HN0003762,738515,2022,10.0,0.03541000000000002,0.03256243333789831,-28.475666621017094,2.498001805406602e-16,2.42861286636753e-12
KR6SY00024X4,738539,2023,0.25,0.03800000000000003,0.03998753547999926,19.875354799992333,3.2959746043559335e-16,2.8796409701214998e-12
KR6SY00024X4,738539,2023,0.5,0.044316732475959665,0.037740026851444355,-65.7670562451531,3.2959746043559335e-16,2.8796409701214998e-12
KR6SY00024X4,738539,2023,1.0,0.05274272298425798,0.0366162725371669,-161.2645044709108,3.2959746043559335e-16,2.8796409701214998e-12
KR6SY00024X4,738539,2023,1.5,0.05713553158977407,0.03480685864762527,-223.28672942148805,3.2959746043559335e-16,2.8796409701214998e-12
KR6SY00024X4,738539,2023,2.0,0.058871546356567654,0.033902151702854454,-249.693946537132,3.2959746043559335e-16,2.8796409701214998e-12
KR6SY00024X4,738539,2023,3.0,0.05785902637485741,0.032077841613849856,-257.8118476100755,3.2959746043559335e-16,2.8796409701214998e-12
KR6SY00024X4,738539,2023,4.0,0.05419190717612918,0.03155572833560454,-226.36178840524636,3.2959746043559335e-16,2.8796409701214998e-12
KR6SY00024X4,738539,2023,5.0,0.049878339373683855,0.03096837695176487,-189.09962421918985,3.2959746043559335e-16,2.8796409701214998e-12
KR6SY00024X4,738539,2023,7.0,0.042095950623374616,0.030518431743591194,-115.77518879783422,3.2959746043559335e-16,2.8796409701214998e-12
KR6SY00024X4,738539,2023,10.0,0.03411000000000002,0.030442140594258642,-36.678594057413804,3.2959746043559335e-16,2.8796409701214998e-12
KR6ZY0001KH7,738564,2023,0.25,0.03520000000000001,0.037815945387700146,26.159453877001372,2.983724378680108e-16,2.4980018054066022e-12
KR6ZY0001KH7,738564,2023,0.5,0.036330072107570034,0.03687354454366196,5.434724360919227,2.983724378680108e-16,2.4980018054066022e-12
KR6ZY0001KH7,738564,2023,1.0,0.03783736229340058,0.03640234412164286,-14.350181717577223,2.983724378680108e-16,2.4980018054066022e-12
KR6ZY0001KH7,738564,2023,1.5,0.038622998889224595,0.03527826379579929,-33.44735093425304,2.983724378680108e-16,2.4980018054066022e-12
KR6ZY0001KH7,738564,2023,2.0,0.03893327241808567,0.03471622363287751,-42.170487852081564,2.983724378680108e-16,2.4980018054066022e-12
KR6ZY0001KH7,738564,2023,3.0,0.038751474776978344,0.03324108257930029,-55.103921976780505,2.983724378680108e-16,2.4980018054066022e-12
KR6ZY0001KH7,738564,2023,4.0,0.03809480002899155,0.032400340888503375,-56.944591404881756,2.983724378680108e-16,2.4980018054066022e-12
KR6ZY0001KH7,738564,2023,5.0,0.03732255726275741,0.03196995748541659,-53.525997773408236,2.983724378680108e-16,2.4980018054066022e-12
KR6ZY0001KH7,738564,2023,7.0,0.03592945666695859,0.031489241877176916,-44.402147897816754,2.983724378680108e-16,2.4980018054066022e-12
KR6ZY0001KH7,738564,2023,10.0,0.03450000000000001,0.031217724310150196,-32.82275689849814,2.983724378680108e-16,2.4980018054066022e-12
KR6HN0003EP0,738585,2023,0.25,0.036100000000000014,0.03506088459487029,-10.391154051297216,1.8041124150158794e-16,1.8041124150158794e-12
KR6HN0003EP0,738585,2023,0.5,0.0382981226733497,0.03768942234020425,-6.087003331454524,1.8041124150158794e-16,1.8041124150158794e-12
KR6HN0003EP0,738585,2023,1.0,0.04122166361275453,0.03900369121287122,-22.179723998833126,1.8041124150158794e-16,1.8041124150158794e-12
KR6HN0003EP0,738585,2023,1.5,0.04273441072921396,0.03837450252542771,-43.59908203786247,1.8041124150158794e-16,1.8041124150158794e-12
KR6HN0003EP0,738585,2023,2.0,0.04331877800467331,0.03805990818170596,-52.58869822967353,1.8041124150158794e-16,1.8041124150158794e-12
KR6HN0003EP0,738585,2023,3.0,0.04292351900154414,0.0369829726446213,-59.40546356922843,1.8041124150158794e-16,1.8041124150158794e-12
KR6HN0003EP0,738585,2023,4.0,0.04160674650129625,0.03618356007402448,-54.2318642727177,1.8041124150158794e-16,1.8041124150158794e-12
KR6HN0003EP0,738585,2023,5.0,0.04007041567810215,0.03564037897730139,-44.30036700800756,1.8041124150158794e-16,1.8041124150158794e-12
KR6HN0003EP0,738585,2023,7.0,0.03730861789024478,0.03512757006980624,-21.81047820438542,1.8041124150158794e-16,1.8041124150158794e-12
KR6HN0003EP0,738585,2023,10.0,0.03448000000000001,0.034741869156443415,2.6186915644340476,1.8041124150158794e-16,1.8041124150158794e-12
KR6SH0004K06,738602,2023,0.25,0.036100000000000014,0.03504780318220159,-10.521968177984245,3.5735303605122226e-16,3.2612801348363973e-12
KR6SH0004K06,738602,2023,0.5,0.0382981226733497,0.0352955238218315,-30.025988515181982,3.5735303605122226e-16,3.2612801348363973e-12
KR6SH0004K06,738602,2023,1.0,0.04122166361275453,0.03541938414164645,-58.022794711080834,3.5735303605122226e-16,3.2612801348363973e-12
KR6SH0004K06,738602,2023,1.5,0.04273441072921396,0.03394011245194239,-87.94298277271572,3.5735303605122226e-16,3.2612801348363973e-12
KR6SH0004K06,738602,2023,2.0,0.04331877800467331,0.03320047660709036,-101.18301397582955,3.5735303605122226e-16,3.2612801348363973e-12
KR6SH0004K06,738602,2023,3.0,0.04292351900154414,0.031881781462863086,-110.41737538681053,3.5735303605122226e-16,3.2612801348363973e-12
KR6SH0004K06,738602,2023,4.0,0.04160674650129625,0.031222934939282063,-103.83811562014185,3.5735303605122226e-16,3.2612801348363973e-12
KR6SH0004K06,738602,2023,5.0,0.04007041567810215,0.03071180248580182,-93.58613192300331,3.5735303605122226e-16,3.2612801348363973e-12
KR6SH0004K06,738602,2023,7.0,0.03730861789024478,0.030257317001378313,-70.5130088886647,3.5735303605122226e-16,3.2612801348363973e-12
KR6SH0004K06,738602,2023,10.0,0.03448000000000001,0.03003966481573698,-44.40335184263032,3.5735303605122226e-16,3.2612801348363973e-12
KR6SS0004MM4,738623,2023,0.25,0.03500000000000001,0.03593378837959813,9.337883795981217,3.5388358909926865e-16,3.226585665316861e-12
KR6SS0004MM4,738623,2023,0.5,0.035377031540121846,0.03507385626337764,-3.031752767442067,3.5388358909926865e-16,3.226585665316861e-12
KR6SS0004MM4,738623,2023,1.0,0.03582919069748051,0.0346438902052674,-11.853004922131108,3.5388358909926865e-16,3.226585665316861e-12
KR6SS0004MM4,738623,2023,1.5,0.03599731063953247,0.0334360778187677,-25.61232820764772,3.5388358909926865e-16,3.226585665316861e-12
KR6SS0004MM4,738623,2023,2.0,0.03598399919141386,0.03283217162551785,-31.518275658960064,3.5388358909926865e-16,3.226585665316861e-12
KR6SS0004MM4,738623,2023,3.0,0.035669316224832534,0.03171703923607077,-39.52276988761764,3.5388358909926865e-16,3.226585665316861e-12
KR6SS0004MM4,738623,2023,4.0,0.035209485104918704,0.031159770339203613,-40.49714765715091,3.5388358909926865e-16,3.226585665316861e-12
KR6SS0004MM4,738623,2023,5.0,0.03474303219336889,0.030751627743291106,-39.91404450077785,3.5388358909926865e-16,3.226585665316861e-12
KR6SS0004MM4,738623,2023,7.0,0.033960695141289354,0.030453055630021045,-35.07639511268309,3.5388358909926865e-16,3.226585665316861e-12
KR6SS0004MM4,738623,2023,10.0,0.03319000000000001,0.03028369284700876,-29.06307152991252,3.5388358909926865e-16,3.226585665316861e-12
KR6SH0004QG0,738638,2023,0.25,0.03500000000000001,0.03593724000946144,9.372400094614305,3.2959746043559335e-16,3.1225022567582528e-12
KR6SH0004QG0,738638,2023,0.5,0.035377031540121846,0.035705504528363616,3.2847298824176945,3.2959746043559335e-16,3.1225022567582528e-12
KR6SH0004QG0,738638,2023,1.0,0.03582919069748051,0.0355896367878147,-2.3955390966580445,3.2959746043559335e-16,3.1225022567582528e-12
KR6SH0004QG0,738638,2023,1.5,0.03599731063953247,0.03409464555409513,-19.026650854373425,3.2959746043559335e-16,3.1225022567582528e-12
KR6SH0004QG0,738638,2023,2.0,0.03598399919141386,0.033347149937235344,-26.36849254178515,3.2959746043559335e-16,3.1225022567582528e-12
KR6SH0004QG0,738638,2023,3.0,0.035669316224832534,0.031901253341535325,-37.68062883297209,3.2959746043559335e-16,3.1225022567582528e-12
KR6SH0004QG0,738638,2023,4.0,0.035209485104918704,0.03129569262420762,-39.137924807110814,3.2959746043559335e-16,3.1225022567582528e-12
KR6SH0004QG0,738638,2023,5.0,0.03474303219336889,0.03089016466526398,-38.5286752810491,3.2959746043559335e-16,3.1225022567582528e-12
KR6SH0004QG0,738638,2023,7.0,0.033960695141289354,0.03072829828028306,-32.32396861006296,3.2959746043559335e-16,3.1225022567582528e-12
KR6SH0004QG0,738638,2023,10.0,0.03319000000000001,0.030834678827597987,-23.553211724020237,3.2959746043559335e-16,3.1225022567582528e-12
KR6ZY0001VH4,738655,2023,0.25,0.03640000000000002,0.0348505375364746,-15.494624635254208,3.3306690738754696e-16,2.949029909160572e-12
KR6ZY0001VH4,738655,2023,0.5,0.03721421940514715,0.035280139061322005,-19.340803438251466,3.3306690738754696e-16,2.949029909160572e-12
KR6ZY0001VH4,738655,2023,1.0,0.03823987262730247,0.035494939823745714,-27.449328035567543,3.3306690738754696e-16,2.949029909160572e-12
KR6ZY0001VH4,738655,2023,1.5,0.03869409029738838,0.033880897982249324,-48.131923151390545,3.3306690738754696e-16,2.949029909160572e-12
KR6ZY0001VH4,738655,2023,2.0,0.03877864062112465,0.03307387706150113,-57.04763559623516,3.3306690738754696e-16,2.949029909160572e-12
KR6ZY0001VH4,738655,2023,3.0,0.03834541436800216,0.031602945977319774,-67.42468390682384,3.3306690738754696e-16,2.949029909160572e-12
KR6ZY0001VH4,738655,2023,4.0,0.03758584737304225,0.0308940944716139,-66.91752901428347,3.3306690738754696e-16,2.949029909160572e-12
KR6ZY0001VH4,738655,2023,5.0,0.03678101013920074,0.030437256163784697,-63.437539754160404,3.3306690738754696e-16,2.949029909160572e-12
KR6ZY0001VH4,738655,2023,7.0,0.03539946081695043,0.030437903606128358,-49.61557210822073,3.3306690738754696e-16,2.949029909160572e-12
KR6ZY0001VH4,738655,2023,10.0,0.03402000000000002,0.030652730836182862,-33.67269163817161,3.3306690738754696e-16,2.949029909160572e-12
KR6MD0004KB6,738678,2023,0.25,0.03750000000000002,0.036239548623017905,-12.60451376982115,2.42861286636753e-16,2.4980018054066022e-12
KR6MD0004KB6,738678,2023,0.5,0.03968843237914867,0.036917017877269184,-27.71414501879489,2.42861286636753e-16,2.4980018054066022e-12
KR6MD0004KB6,738678,2023,1.0,0.042606255959440065,0.03725575250439483,-53.50503455045237,2.42861286636753e-16,2.4980018054066022e-12
KR6MD0004KB6,738678,2023,1.5,0.04412562210679947,0.03595948397620135,-81.6613813059812,2.42861286636753e-16,2.4980018054066022e-12
KR6MD0004KB6,738678,2023,2.0,0.04472392904046859,0.03531134971210461,-94.1257932836398,2.42861286636753e-16,2.4980018054066022e-12
KR6MD0004KB6,738678,2023,3.0,0.044366323744948394,0.03398898949913697,-103.77334245811421,2.42861286636753e-16,2.4980018054066022e-12
KR6MD0004KB6,738678,2023,4.0,0.04308938898835394,0.033380366449097795,-97.09022539256145,2.42861286636753e-16,2.4980018054066022e-12
KR6MD0004KB6,738678,2023,5.0,0.04158934916879065,0.033025731019951696,-85.63618148838957,2.42861286636753e-16,2.4980018054066022e-12
KR6MD0004KB6,738678,2023,7.0,0.03888461760335697,0.03264695055501192,-62.376670483450525,2.42861286636753e-16,2.4980018054066022e-12
KR6MD0004KB6,738678,2023,10.0,0.03611000000000002,0.03256368294752051,-35.46317052479507,2.42861286636753e-16,2.4980018054066022e-12
KR6HN0003Z88,738693,2023,0.25,0.03750000000000002,0.03624091106541908,-12.590889345809389,2.220446049250313e-16,2.1510571102112408e-12
KR6HN0003Z88,738693,2023,0.5,0.03968843237914867,0.03716634483668506,-25.220875424636148,2.220446049250313e-16,2.1510571102112408e-12
KR6HN0003Z88,738693,2023,1.0,0.042606255959440065,0.037629061722318044,-49.771942371220206,2.220446049250313e-16,2.1510571102112408e-12
KR6HN0003Z88,738693,2023,1.5,0.04412562210679947,0.036684984106343056,-74.40638000456413,2.220446049250313e-16,2.1510571102112408e-12
KR6HN0003Z88,738693,2023,2.0,0.04472392904046859,0.036212945298355566,-85.10983742113024,2.220446049250313e-16,2.1510571102112408e-12
KR6HN0003Z88,738693,2023,3.0,0.044366323744948394,0.035091253576567026,-92.75070168381367,2.220446049250313e-16,2.1510571102112408e-12
KR6HN0003Z88,738693,2023,4.0,0.04308938898835394,0.034426492578124995,-86.62896410228944,2.220446049250313e-16,2.1510571102112408e-12
KR6HN0003Z88,738693,2023,5.0,0.04158934916879065,0.033964106837553784,-76.25242331236869,2.220446049250313e-16,2.1510571102112408e-12
KR6HN0003Z88,738693,2023,7.0,0.03888461760335697,0.0334239206278077,-54.60696975549274,2.220446049250313e-16,2.1510571102112408e-12
KR6HN0003Z88,738693,2023,10.0,0.03611000000000002,0.03320587944191142,-29.041205580885993,2.220446049250313e-16,2.1510571102112408e-12
KR6ZY0002268,738711,2023,0.25,0.03750000000000002,0.03733168672748351,-1.6831327251651262,1.8735013540549517e-16,1.8735013540549517e-12
KR6ZY0002268,738711,2023,0.5,0.040365600942919494,0.03840573578514448,-19.598651577750132,1.8735013540549517e-16,1.8735013540549517e-12
KR6ZY0002268,738711,2023,1.0,0.04422265269651056,0.038942760313974964,-52.79892382535595,1.8735013540549517e-16,1.8735013540549517e-12
KR6ZY0002268,738711,2023,1.5,0.04627954019315692,0.03813245077600867,-81.4708941714825,1.8735013540549517e-16,1.8735013540549517e-12
KR6ZY0002268,738711,2023,2.0,0.04714673300837248,0.037727296007025526,-94.19437001346952,1.8735013540549517e-16,1.8735013540549517e-12
KR6ZY0002268,738711,2023,3.0,0.04686057853687262,0.03678277699257055,-100.77801544302073,1.8735013540549517e-16,1.8735013540549517e-12
KR6ZY0002268,738711,2023,4.0,0.04536110034890737,0.036245353114991,-91.15747233916373,1.8735013540549517e-16,1.8735013540549517e-12
KR6ZY0002268,738711,2023,5.0,0.04354658782571838,0.035832426343517174,-77.14161482201207,1.8735013540549517e-16,1.8735013540549517e-12
KR6ZY0002268,738711,2023,7.0,0.04023256990658425,0.035313845676667635,-49.18724229916613,1.8735013540549517e-16,1.8735013540549517e-12
KR6ZY0002268,738711,2023,10.0,0.036810000000000016,0.035064141326344264,-17.45858673655752,1.8735013540549517e-16,1.8735013540549517e-12
20230717000328_16249,738727,2023,0.25,0.03750000000000002,0.037330142833887754,-1.6985716611226525,2.0122792321330962e-16,1.8735013540549517e-12
20230717000328_16249,738727,2023,0.5,0.040365600942919494,0.03812320325712137,-22.423976857981266,2.0122792321330962e-16,1.8735013540549517e-12
20230717000328_16249,738727,2023,1.0,0.04422265269651056,0.038519733468738174,-57.02919227772385,2.0122792321330962e-16,1.8735013540549517e-12
20230717000328_16249,738727,2023,1.5,0.04627954019315692,0.03752527742013697,-87.54262773019953,2.0122792321330962e-16,1.8735013540549517e-12
20230717000328_16249,738727,2023,2.0,0.04714673300837248,0.037028049395836364,-101.18683612536115,2.0122792321330962e-16,1.8735013540549517e-12
20230717000328_16249,738727,2023,3.0,0.04686057853687262,0.03580387506667352,-110.56703470199103,2.0122792321330962e-16,1.8735013540549517e-12
20230717000328_16249,738727,2023,4.0,0.04536110034890737,0.03521830824123621,-101.42792107671161,2.0122792321330962e-16,1.8735013540549517e-12
20230717000328_16249,738727,2023,5.0,0.04354658782571838,0.03475547723722042,-87.91110588497963,2.0122792321330962e-16,1.8735013540549517e-12
20230717000328_16249,738727,2023,7.0,0.04023256990658425,0.034268671623579786,-59.638982830044625,2.0122792321330962e-16,1.8735013540549517e-12
20230717000328_16249,738727,2023,10.0,0.036810000000000016,0.03407724234952676,-27.32757650473254,2.0122792321330962e-16,1.8735013540549517e-12
KR6ZY0002649,738746,2023,0.25,0.03700000000000004,0.03732741832036594,3.274183203659034,1.942890293094024e-16,1.6653345369377348e-12
KR6ZY0002649,738746,2023,0.5,0.03895474222313098,0.0376246172826302,-13.301249405007765,1.942890293094024e-16,1.6653345369377348e-12
KR6ZY0002649,738746,2023,1.0,0.04165242115990017,0.03777321676376233,-38.79204396137842,1.942890293094024e-16,1.6653345369377348e-12
KR6ZY0002649,738746,2023,1.5,0.0431789709903767,0.03730144883683787,-58.775221535388305,1.942890293094024e-16,1.6653345369377348e-12
KR6ZY0002649,738746,2023,2.0,0.04392397404571554,0.037065564873375645,-68.58409172339896,1.942890293094024e-16,1.6653345369377348e-12
KR6ZY0002649,738746,2023,3.0,0.04406244391171975,0.03627311420899929,-77.89329702720455,1.942890293094024e-16,1.6653345369377348e-12
KR6ZY0002649,738746,2023,4.0,0.04335580355516445,0.03586392784653915,-74.918757086253,1.942890293094024e-16,1.6653345369377348e-12
KR6ZY0002649,738746,2023,5.0,0.04239231790352174,0.035687499933465996,-67.04817970055745,1.942890293094024e-16,1.6653345369377348e-12
KR6ZY0002649,738746,2023,7.0,0.040548794796122375,0.035593982723764656,-49.5481207235772,1.942890293094024e-16,1.6653345369377348e-12
KR6ZY0002649,738746,2023,10.0,0.03860000000000002,0.03569256063036206,-29.074393696379637,1.942890293094024e-16,1.6653345369377348e-12
KR6SH0005741,738771,2023,0.25,0.037600000000000015,0.03683737777683845,-7.626222231615632,1.942890293094024e-16,2.0122792321330962e-12
KR6SH0005741,738771,2023,0.5,0.039581551682400844,0.038109858537773184,-14.716931446276602,1.942890293094024e-16,2.0122792321330962e-12
KR6SH0005741,738771,2023,1.0,0.042324854737044226,0.038746098918240546,-35.787558188036805,1.942890293094024e-16,2.0122792321330962e-12
KR6SH0005741,738771,2023,1.5,0.04388832411321451,0.038440046722778703,-54.482773904358034,1.942890293094024e-16,2.0122792321330962e-12
KR6SH0005741,738771,2023,2.0,0.04466341030102706,0.03828702062504778,-63.76389675979276,1.942890293094024e-16,2.0122792321330962e-12
KR6SH0005741,738771,2023,3.0,0.044846973623506405,0.03764528736607085,-72.01686257435557,1.942890293094024e-16,2.0122792321330962e-12
KR6SH0005741,738771,2023,4.0,0.04417157660585309,0.03741613193159397,-67.5544467425912,1.942890293094024e-16,2.0122792321330962e-12
KR6SH0005741,738771,2023,5.0,0.04323038137881729,0.03718245459298182,-60.47926785835468,1.942890293094024e-16,2.0122792321330962e-12
KR6SH0005741,738771,2023,7.0,0.041415569462543995,0.03708607753457997,-43.294919279640226,1.942890293094024e-16,2.0122792321330962e-12
KR6SH0005741,738771,2023,10.0,0.039490000000000025,0.03709840299209461,-23.915970079054148,1.942890293094024e-16,2.0122792321330962e-12
KR6SS00055N7,738789,2023,0.25,0.037600000000000015,0.036838195183965736,-7.618048160342797,2.498001805406602e-16,2.1510571102112408e-12
KR6SS00055N7,738789,2023,0.5,0.039581551682400844,0.0382594440420667,-13.221076403341428,2.498001805406602e-16,2.1510571102112408e-12
KR6SS00055N7,738789,2023,1.0,0.042324854737044226,0.038970068471117184,-33.54786265927043,2.498001805406602e-16,2.1510571102112408e-12
KR6SS00055N7,738789,2023,1.5,0.04388832411321451,0.03868044255302846,-52.07881560186048,2.498001805406602e-16,2.1510571102112408e-12
KR6SS00055N7,738789,2023,2.0,0.04466341030102706,0.03853562959398409,-61.27780707042965,2.498001805406602e-16,2.1510571102112408e-12
KR6SS00055N7,738789,2023,3.0,0.044846973623506405,0.03809918484524622,-67.47788778260183,2.498001805406602e-16,2.1510571102112408e-12
KR6SS00055N7,738789,2023,4.0,0.04417157660585309,0.037946472737541107,-62.2510386831198,2.498001805406602e-16,2.1510571102112408e-12
KR6SS00055N7,738789,2023,5.0,0.04323038137881729,0.03781734626037207,-54.13035118445215,2.498001805406602e-16,2.1510571102112408e-12
KR6SS00055N7,738789,2023,7.0,0.041415569462543995,0.03771627555486656,-36.99293907677433,2.498001805406602e-16,2.1510571102112408e-12
KR6SS00055N7,738789,2023,10.0,0.039490000000000025,0.03783892759312237,-16.51072406877653,2.498001805406602e-16,2.1510571102112408e-12
KR6SH0005BT2,738810,2023,0.25,0.038200000000000005,0.037432303027180376,-7.676969728196287,3.0531133177191805e-16,2.706168622523819e-12
KR6SH0005BT2,738810,2023,0.5,0.04187122115237897,0.03878732273269142,-30.8389841968755,3.0531133177191805e-16,2.706168622523819e-12
KR6SH0005BT2,738810,2023,1.0,0.0469865080941858,0.039464832585446946,-75.21675508738855,3.0531133177191805e-16,2.706168622523819e-12
KR6SH0005BT2,738810,2023,1.5,0.04994386980096802,0.03941096896358324,-105.32900837384784,3.0531133177191805e-16,2.706168622523819e-12
KR6SH0005BT2,738810,2023,2.0,0.051455344473230594,0.03938403715265139,-120.71307320579206,3.0531133177191805e-16,2.706168622523819e-12
KR6SH0005BT2,738810,2023,3.0,0.05195953598550376,0.03927981328945999,-126.79722696043775,3.0531133177191805e-16,2.706168622523819e-12
KR6SH0005BT2,738810,2023,4.0,0.05086374778245789,0.03928023188091643,-115.83515901541462,3.0531133177191805e-16,2.706168622523819e-12
