item,reason
20210209000157_25654,iv_missing_series
20210210000984_4707,unsupported_ki_window
20210216000062_25677,payment_lag_not_identifiable_from_maturity
20210216000062_25678,missing_explicit_survival_coupon
20210225002613_25768,missing_explicit_survival_coupon
20210226004786_4718,unsupported_ki_window
20210302000084_25757,payment_lag_not_identifiable_from_maturity
20210302000096_25759,payment_lag_not_identifiable_from_maturity
20210305000769_4725,unsupported_ki_window
20210318000385_25852,payment_lag_not_identifiable_from_maturity
20210324000837_25884,payment_lag_not_identifiable_from_maturity
20210329001073_25892,extra_formula_or_level_PMT_1_FRML
20210329001073_25893,missing_explicit_survival_coupon
20210329001073_25894,missing_explicit_survival_coupon
20210329001073_25895,missing_explicit_survival_coupon
20210329001073_25897,missing_explicit_survival_coupon
20210331000612_25901,extra_formula_or_level_PMT_1_FRML
20210331000612_25902,payment_lag_not_identifiable_from_maturity
20210331000612_25904,missing_explicit_survival_coupon
20210331001362_25914,payment_lag_not_identifiable_from_maturity
20210401002856_12264,iv_missing_series
20210401002856_12265,iv_missing_series
20210407001592_25921,extra_formula_or_level_PMT_1_FRML
20210407001592_25922,payment_lag_not_identifiable_from_maturity
20210407001592_25923,payment_lag_not_identifiable_from_maturity
20210407002009_8975,unsupported_PRCP_GRTE_RT
20210408001936_25955,payment_lag_not_identifiable_from_maturity
20210414001888_25981,payment_lag_not_identifiable_from_maturity
20210415000258_8982,unsupported_PRCP_GRTE_RT
20210421000076_26012,payment_lag_not_identifiable_from_maturity
20210428000272_26062,extra_formula_or_level_PMT_1_FRML
20210428000272_26063,payment_lag_not_identifiable_from_maturity
20210428000272_26064,iv_missing_series
20210428000272_26066,missing_explicit_survival_coupon
20210428000272_26067,missing_explicit_survival_coupon
20210503000290_391,iv_missing_series
20210503000560_1853,unsupported_ki_window
20210524000144_26152,payment_lag_not_identifiable_from_maturity
20210524000243_26156,payment_lag_not_identifiable_from_maturity
20210524000447_26170,iv_missing_series
20210524000447_26172,iv_missing_series
20210526000149_26201,payment_lag_not_identifiable_from_maturity
20210531001017_26217,iv_missing_series
20210531001017_26218,payment_lag_not_identifiable_from_maturity
20210531001017_26219,iv_missing_series
20210531001017_26222,missing_explicit_survival_coupon
20210531001017_26223,missing_explicit_survival_coupon
20210602000162_26236,payment_lag_not_identifiable_from_maturity
20210607000076_26259,iv_missing_series
20210607000076_26262,iv_missing_series
20210607000076_26265,missing_explicit_survival_coupon
20210607000076_26266,missing_explicit_survival_coupon
20210614000073_26303,payment_lag_not_identifiable_from_maturity
20210614000073_26306,missing_explicit_survival_coupon
20210614000073_26307,missing_explicit_survival_coupon
20210621000012_26346,payment_lag_not_identifiable_from_maturity
20210621000012_26347,iv_missing_series
20210621000012_26349,missing_explicit_survival_coupon
20210628000102_26390,extra_formula_or_level_PMT_1_FRML
20210628000102_26391,iv_missing_series
20210628000102_26393,payment_lag_not_identifiable_from_maturity
20210628000102_26394,missing_explicit_survival_coupon
20210628000102_26395,missing_explicit_survival_coupon
20210628000351_4774,unsupported_ki_window
20210701000021_26402,payment_lag_not_identifiable_from_maturity
20210701000021_26403,payment_lag_not_identifiable_from_maturity
20210701000021_26404,payment_lag_not_identifiable_from_maturity
20210701000028_26405,payment_lag_not_identifiable_from_maturity
20210701000028_26407,payment_lag_not_identifiable_from_maturity
20210701000028_26408,payment_lag_not_identifiable_from_maturity
20210701000032_26409,extra_formula_or_level_PMT_1_FRML
20210701000038_26410,payment_lag_not_identifiable_from_maturity
20210701000044_26411,missing_explicit_survival_coupon
20210701000044_26412,missing_explicit_survival_coupon
20210701000052_26413,missing_explicit_survival_coupon
20210701000052_26414,missing_explicit_survival_coupon
20210701000052_26415,missing_explicit_survival_coupon
20210705000030_26436,extra_formula_or_level_PMT_1_FRML
20210705000030_26437,iv_missing_series
20210705000030_26438,payment_lag_not_identifiable_from_maturity
20210712000096_26490,iv_missing_series
20210712000096_26492,missing_explicit_survival_coupon
20210712000096_26493,missing_explicit_survival_coupon
20210712000096_26494,iv_missing_series
20210714000311_26496,iv_missing_series
20210714000311_26497,missing_explicit_survival_coupon
20210714000311_26498,missing_explicit_survival_coupon
20210714000311_26499,missing_explicit_survival_coupon
20210714000311_26500,missing_explicit_survival_coupon
20210714000311_26501,missing_explicit_survival_coupon
20210714000311_26502,payment_lag_not_identifiable_from_maturity
20210714000311_26504,missing_explicit_survival_coupon
20210714000311_26505,missing_explicit_survival_coupon
20210714000311_26506,missing_explicit_survival_coupon
20210716000449_4791,unsupported_ki_window
20210716000449_4794,iv_missing_series
20210719000059_26542,iv_missing_series
20210719000059_26545,missing_explicit_survival_coupon
20210719000059_26546,missing_explicit_survival_coupon
20210721000249_26566,payment_lag_not_identifiable_from_maturity
20210726000103_26617,iv_missing_series
20210726000103_26619,missing_explicit_survival_coupon
20210726000103_26620,missing_explicit_survival_coupon
20210726000103_26621,missing_explicit_survival_coupon
20210727000172_396,iv_missing_series
20210805000111_397,iv_missing_series
20210823000226_29758,iv_missing_series
20210823000226_29760,iv_missing_series
20210824000067_26711,payment_lag_not_identifiable_from_maturity
20210824000244_26721,missing_explicit_survival_coupon
20210824000337_26739,iv_missing_series
20210825000180_26756,payment_lag_not_identifiable_from_maturity
20210825000180_26757,payment_lag_not_identifiable_from_maturity
20210827000811_10017,iv_missing_series
20210827000811_10018,iv_missing_series
20210907000024_26819,iv_missing_series
20210907000024_26820,missing_explicit_survival_coupon
20210908000066_9076,payment_lag_not_identifiable_from_maturity
20210910000428_10040,iv_missing_series
20210917000390_4825,unsupported_ki_window
20210924000283_10055,iv_missing_series
20210930000118_27002,extra_formula_or_level_PMT_1_FRML
20210930000118_27003,iv_missing_series
20210930000118_27004,missing_explicit_survival_coupon
20210930000118_27005,missing_explicit_survival_coupon
20210930000118_27006,missing_explicit_survival_coupon
20211012000093_27071,extra_formula_or_level_PMT_1_FRML
20211012000093_27072,missing_explicit_survival_coupon
20211012000093_27074,missing_explicit_survival_coupon
20211022000059_27162,iv_missing_series
20211022000059_27163,missing_explicit_survival_coupon
20211022000059_27164,missing_explicit_survival_coupon
20211022000059_27165,missing_explicit_survival_coupon
20211029000237_27190,missing_explicit_survival_coupon
20211029000395_10114,iv_missing_series
20211112001173_10226,iv_missing_series
20211119000035_27264,payment_lag_not_identifiable_from_maturity
20211119000386_27273,extra_formula_or_level_PMT_1_FRML
20211119000386_27274,iv_missing_series
20211119000386_27275,payment_lag_not_identifiable_from_maturity
20211119000386_27276,missing_explicit_survival_coupon
20211119000386_27277,missing_explicit_survival_coupon
20211124000247_27305,payment_lag_not_identifiable_from_maturity
20211126000033_27314,extra_formula_or_level_PMT_1_FRML
20211126000033_27315,iv_missing_series
20211126000033_27316,missing_explicit_survival_coupon
20211126000033_27317,missing_explicit_survival_coupon
20211126000033_27318,missing_explicit_survival_coupon
20211202000054_27326,missing_explicit_survival_coupon
20211202000054_27329,missing_explicit_survival_coupon
20211210000566_10286,iv_missing_series
20211217000428_2090,iv_missing_series
20211222000134_399,payment_lag_not_identifiable_from_maturity
20220105000422_2259,unsupported_ki_window
20220105000422_2260,unsupported_ki_window
20220111000301_4884,averaging_not_supported
20220114000299_27556,extra_formula_or_level_PMT_1_FRML
20220114000299_27557,missing_explicit_survival_coupon
20220114000299_27558,missing_explicit_survival_coupon
20220114000299_27560,payment_lag_not_identifiable_from_maturity
20220119000195_401,payment_lag_not_identifiable_from_maturity
20220128000252_27629,missing_explicit_survival_coupon
20220128000252_27631,missing_explicit_survival_coupon
20220204000273_27658,extra_formula_or_level_PMT_1_FRML
20220204000273_27659,missing_explicit_survival_coupon
20220204000273_27660,missing_explicit_survival_coupon
20220204000273_27661,missing_explicit_survival_coupon
20220204000388_10390,iv_missing_series
20220217000422_27717,extra_formula_or_level_PMT_1_FRML
20220217000422_27718,missing_explicit_survival_coupon
20220217000422_27719,missing_explicit_survival_coupon
20220217000422_27720,missing_explicit_survival_coupon
20220217000422_27721,missing_explicit_survival_coupon
20220217000422_27722,missing_explicit_survival_coupon
20220217000422_27723,missing_explicit_survival_coupon
20220217000422_27724,missing_explicit_survival_coupon
20220217000422_27725,missing_explicit_survival_coupon
20220217000422_27726,payment_lag_not_identifiable_from_maturity
20220217000422_27728,missing_explicit_survival_coupon
20220217000422_27729,missing_explicit_survival_coupon
20220218001795_22588,averaging_not_supported
20220311000964_22700,payment_lag_not_identifiable_from_maturity
20220315000879_3619,invalid_evaluation_dates
20220315001203_3619,invalid_evaluation_dates
20220330000862_14916,missing_explicit_survival_coupon
20220331000679_27876,missing_explicit_survival_coupon
20220406000213_27904,payment_lag_not_identifiable_from_maturity
20220426000462_4958,unsupported_ki_window
20220502000753_4963,unsupported_ki_window
20220502000826_4963,unsupported_ki_window
20220502000826_4964,unsupported_ki_window
20220504000074_28025,payment_lag_not_identifiable_from_maturity
20220607000230_4983,unsupported_ki_window
20220614000284_4991,unsupported_ki_window
20220628000038_28146,payment_lag_not_identifiable_from_maturity
20220629000228_4997,unsupported_ki_window
20220824000257_21979,extra_formula_or_level_STRK_2
20220831000356_21985,extra_formula_or_level_STRK_2
20220905000214_28307,extra_formula_or_level_PMT_1_FRML
20220905000214_28309,missing_explicit_survival_coupon
20220905000214_28311,missing_explicit_survival_coupon
20220905000214_28314,missing_explicit_survival_coupon
20220905000214_28315,missing_explicit_survival_coupon
20220920000313_5032,unsupported_ki_window
20220923000442_10969,iv_missing_series
20221018000284_5044,unsupported_ki_window
20221019000142_28455,missing_explicit_survival_coupon
20221025000136_22114,extra_formula_or_level_STRK_2
20221025000406_5050,unsupported_ki_window
20221102000134_28501,payment_lag_not_identifiable_from_maturity
20221129000047_28547,missing_explicit_survival_coupon
20221215000072_28552,extra_formula_or_level_PMT_1_FRML
20221215000072_28554,missing_explicit_survival_coupon
20221215000072_28556,missing_explicit_survival_coupon
20221221000093_28560,extra_formula_or_level_PMT_1_FRML
20221221000093_28563,missing_explicit_survival_coupon
20230118000057_28606,missing_explicit_survival_coupon
20230119000250_5076,unsupported_ki_window
20230207000266_5088,unsupported_ki_window
20230221002182_5096,unsupported_ki_window
20230411002532_15918,missing_explicit_survival_coupon
20230411002532_15920,iv_missing_series
20230519000195_429,payment_lag_not_identifiable_from_maturity
20230530000208_28924,payment_lag_not_identifiable_from_maturity
20230607000130_28939,payment_lag_not_identifiable_from_maturity
20230613000392_5138,unsupported_ki_window
20230621000011_28971,payment_lag_not_identifiable_from_maturity
20230621000011_28977,missing_explicit_survival_coupon
20230628000148_28987,payment_lag_not_identifiable_from_maturity
20230717000328_16255,missing_explicit_survival_coupon
20230822000401_24791,missing_explicit_survival_coupon
20230906000363_29122,payment_lag_not_identifiable_from_maturity
20230918000270_29153,missing_explicit_survival_coupon
20231012000100_461,iv_missing_series
20231018000356_29202,payment_lag_not_identifiable_from_maturity
20240326000554_29474,missing_explicit_survival_coupon
20240524000583_9251,iv_missing_series
20240531002032_509,missing_explicit_survival_coupon
20240610000241_5279,averaging_not_supported
20240610000241_5280,unsupported_ki_window
20240612000123_29597,missing_explicit_survival_coupon
20240614000539_9260,iv_missing_series
20240621000712_9263,iv_missing_series
20240628001031_9266,iv_missing_series
20241209000382_5380,unsupported_ki_window
20250227005386_551,iv_missing_series
20251128000824_8358,payment_lag_not_identifiable_from_maturity
